日付,エリア,店番,店名,管理番号,部門,代表商品,代表商品名,振出店名,不足フラグ
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1402-2790-1150,17,172-443282(13-08),Kｲｰｼﾞｰｼﾞｮｶﾞｰﾊﾟﾝﾂ,千葉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1402-2790-1360,12,121-439852(13-03),KUSｽﾘﾑﾌｨｯﾄP(ﾌｧｽﾅｰﾂｷ),千葉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1402-2790-2050,37,371-439659(13-20),ｽｰﾋﾟﾏｺｯﾄﾝﾎﾞｸｻｰﾌﾞﾘｰﾌ,千葉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1402-2790-2930,34,341-442882(14-26),WPJﾌﾘｰｽｵｰﾊﾞｰｻｲｽﾞJK,千葉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1402-2790-3280,34,341-442882(14-26),WPJﾌﾘｰｽｵｰﾊﾞｰｻｲｽﾞJK,千葉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1402-2790-3600,34,341-442882(14-26),WPJﾌﾘｰｽｵｰﾊﾞｰｻｲｽﾞJK,千葉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1402-2790-4390,34,341-433026(12-10),ﾄﾞﾗｲｶﾗｰVﾈｯｸT(S),千葉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1402-2790-5410,34,341-440593(14-36),ﾌｧｰﾘｰﾌﾘｰｽﾌﾙｼﾞｯﾌﾟJK(L),千葉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1402-2790-6150,18,182-440714(13-16),BTﾚｷﾞﾝｽ(10)ﾄﾞｯﾄ,千葉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1402-2790-8280,34,341-440540(13-04),USﾄﾞﾗｲｽｳｪｯﾄﾌﾟﾙﾊﾟｰｶ(L),千葉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1402-2790-8400,24,241-428320(03-69),WｿﾌﾄﾆｯﾄﾊﾟﾌｽﾘｰﾌﾞｸﾙｰﾈｯｸT(L,千葉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1402-2790-8500,27,271-439045(14-10),WﾋｰﾄﾃｯｸｺｯﾄﾝｸﾙｰT(L)(EXW),千葉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1402-2790-9080,34,341-440521(13-01),UｸﾙｰﾈｯｸT(L),千葉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1402-2790-9510,34,341-443221(14-01),WPJﾌﾘｰｽｵｰﾊﾞｰｻｲｽﾞPO,千葉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1402-2790-9780,34,341-443221(14-01),WPJﾌﾘｰｽｵｰﾊﾞｰｻｲｽﾞPO,千葉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1402-2790-9850,34,341-443221(14-01),WPJﾌﾘｰｽｵｰﾊﾞｰｻｲｽﾞPO,千葉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1402-2791-0600,34,341-443221(14-01),WPJﾌﾘｰｽｵｰﾊﾞｰｻｲｽﾞPO,千葉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1402-2791-1040,18,182-439058(14-13),BT ｷﾙﾄﾌﾟﾙｵｰﾊﾞｰ(L),千葉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1402-2791-2820,32,321-447052(13-05),ｼﾞｮｶﾞｰﾊﾟﾝﾂ(ﾃﾞﾆﾑ),千葉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1402-2791-3310,21,211-429452(04-36),Wｳﾙﾄﾗﾗｲﾄﾀﾞｳﾝﾍﾞｽﾄ,千葉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1402-2791-4580,21,212-439709(14-04),Wｳﾙﾄﾗﾗｲﾄﾀﾞｳﾝﾌｰﾃﾞｯﾄｺｰﾄ,千葉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1402-2791-6360,24,241-442884(14-12),Wﾎﾞｱﾌﾘｰｽｽﾃﾝｶﾗｰｼｮｰﾄｺｰﾄ,千葉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1402-2791-6580,24,241-445821(13-18),Wﾙｰｳﾞﾙｽｳｪｯﾄｼｬﾂ(L) A,千葉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1402-2792-2060,11,111-439815(14-01),Kﾗｲﾄｳｫｰﾑﾊﾟﾃﾞｯﾄﾊﾟｰｶ,千葉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1402-2792-2100,14,141-445567(13-11),Kﾎﾟｹﾓﾝｽｳｪｯﾄｼｬﾂ(L)A,千葉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1402-2792-2290,11,112-443324(14-05),K WPJｳｫｰﾑﾊﾟﾃﾞｯﾄﾊﾟｰｶ,千葉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1402-2792-3650,37,371-441238(13-03),ｽｰﾋﾟﾏｺｯﾄﾝﾀｰﾀﾝﾁｪｯｸﾎﾞｸｻｰ,千葉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1769-6270,22,221-439203(14-52),WﾋｰﾄﾃｯｸUSﾊｲﾗｲｽﾞﾚｷﾞﾝｽP,埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1769-8510,25,251-428858(04-19),WEFMｸﾙｰﾈｯｸｶｰﾃﾞｨｶﾞﾝ(L),埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1769-8920,31,311-439589(14-03),ULDｼﾞｬｹｯﾄ (3D ｶｯﾄ),埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1769-9130,33,331-439608(13-08),ﾌｧｲﾝｸﾛｽSﾉﾝｱｲﾛﾝSFｼｬﾂ(L)BD,埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1770-0120,22,221-439481(14-08),Wｷﾞｬｻﾞｰｽｶｰﾄﾊﾟﾝﾂ,埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1770-0160,22,222-439491(14-24),Wｱｺｰﾃﾞｨｵﾝﾌﾟﾘｰﾂｽｶｰﾄ,埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1770-0610,22,221-439207(14-26),WHTｳﾙﾄﾗｽﾄﾚｯﾁｽｷﾆｰﾊｲﾗｲｽﾞJ,埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1770-1040,22,221-439241(13-03),WUSﾊｲﾗｲｽﾞﾚｷﾞﾝｽﾊﾟﾝﾂ,埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1770-1220,22,221-433247(11-02),Wｽﾘﾑｽﾄﾚｰﾄﾊｲﾗｲｽﾞｼﾞｰﾝｽﾞ,埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1770-1310,22,221-439483(14-23),WHTｳｫｰﾑｲｰｼﾞｰﾊﾟﾝﾂ,埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1770-3930,33,331-441660(13-02),ﾌｧｲﾝｸﾛｽﾁｪｯｸｼｬﾂ(L)B BD,埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1770-4400,25,251-439147(13-09),W3Dｺｯﾄﾝﾄﾞﾙﾏﾝｽﾘｰﾌﾞｾｰﾀｰ(7),埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1770-4440,36,361-433775(11-19),ﾆｯﾄﾚｰｽｱｯﾌﾟｽﾆｰｶｰ,埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1770-5020,31,311-439589(14-03),ULDｼﾞｬｹｯﾄ (3D ｶｯﾄ),埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1770-6430,25,251-441805(14-12),Wｽﾌﾚﾔｰﾝﾆｯﾄｺｰﾄ ｽﾑｰｽ,埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1770-6440,25,251-441805(14-12),Wｽﾌﾚﾔｰﾝﾆｯﾄｺｰﾄ ｽﾑｰｽ,埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1770-6450,25,251-441805(14-12),Wｽﾌﾚﾔｰﾝﾆｯﾄｺｰﾄ ｽﾑｰｽ,埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1770-6460,31,311-442563(14-12),WPJHBDｵｰﾊﾞｻｲｽﾞﾊﾟｰｶ,埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1770-6470,31,311-442563(14-12),WPJHBDｵｰﾊﾞｻｲｽﾞﾊﾟｰｶ,埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1770-6480,31,311-442563(14-12),WPJHBDｵｰﾊﾞｻｲｽﾞﾊﾟｰｶ,埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1770-6490,22,221-439204(14-13),WHTUSﾊｲﾗｲｽﾞﾃﾞﾆﾑﾚｷﾞﾝｽP,埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1770-6500,31,311-442562(14-19),WPJULDｵｰﾊﾞｻｲｽﾞｼﾞｬｹｯﾄ,埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1770-6510,31,311-442562(14-19),WPJULDｵｰﾊﾞｻｲｽﾞｼﾞｬｹｯﾄ,埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1770-6520,31,311-442562(14-19),WPJULDｵｰﾊﾞｻｲｽﾞｼﾞｬｹｯﾄ,埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1770-9450,36,361-428935(03-01),ﾙｰﾑｼｭｰｽﾞ,埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1771-0140,22,222-439491(14-24),Wｱｺｰﾃﾞｨｵﾝﾌﾟﾘｰﾂｽｶｰﾄ,埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1771-0560,23,231-439730(13-08),Wﾚｰﾖﾝﾌﾞﾗｳｽ(L),埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1771-1440,22,221-439240(13-17),Wﾏﾀﾆﾃｨｳﾙﾄﾗｽﾄﾚｯﾁｼﾞｰﾝｽﾞ,埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1771-1600,22,221-433247(11-02),Wｽﾘﾑｽﾄﾚｰﾄﾊｲﾗｲｽﾞｼﾞｰﾝｽﾞ,埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1771-2200,36,361-435356(11-04),ｲﾀﾘｱﾝﾚｻﾞｰｳﾞｨﾝﾃｰｼﾞﾍﾞﾙﾄ,埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1771-2290,89,896-437779(11-01),ｴｱﾘｽﾞﾑﾏｽｸ,埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-1771-3100,33,331-439612(13-05),ｵｯｸｽﾌｫｰﾄﾞｼｬﾂ(L),埼玉DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-2283-4410,37,372-438174(11-23),ｽｳｪｯﾄｱﾝｸﾙﾊﾟﾝﾂ,神奈川DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-2283-5310,27,272-442501(13-09),Wﾃﾞｨｽﾞﾆｰﾗｳﾝｼﾞｾｯﾄ(L)A,神奈川DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-2283-5790,27,272-432996(11-17),WｳﾙﾄﾗｽﾄﾚｯﾁｽｳｪｯﾄｼﾞｮｶﾞｰP,神奈川DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-2283-6470,37,372-434930(11-05),ｼﾞｬｰｼﾞｰﾘﾗｯｸｽﾊﾟﾝﾂ (ﾃﾞﾆﾑ),神奈川DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-2283-6480,37,372-439590(13-08),ｳﾙﾄﾗｽﾄﾚｯﾁｾｯﾄ (L),神奈川DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-2283-6830,27,272-432996(11-08),WｳﾙﾄﾗｽﾄﾚｯﾁｽｳｪｯﾄｼﾞｮｶﾞｰP,神奈川DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-2283-6840,37,372-438174(11-23),ｽｳｪｯﾄｱﾝｸﾙﾊﾟﾝﾂ,神奈川DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-2283-7430,27,272-432996(11-17),WｳﾙﾄﾗｽﾄﾚｯﾁｽｳｪｯﾄｼﾞｮｶﾞｰP,神奈川DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-2283-7970,37,372-434930(11-05),ｼﾞｬｰｼﾞｰﾘﾗｯｸｽﾊﾟﾝﾂ (ﾃﾞﾆﾑ),神奈川DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-9506-8150,24,241-436154(12-26),WｽﾑｰｽｺｯﾄﾝﾗｳﾝﾄﾞﾍﾑﾛﾝｸﾞT(S),神戸DC,0
2021/10/14,14.埼玉TC,1216,ララガーデン春日部店,1404-9506-8420,22,222-439491(14-24),Wｱｺｰﾃﾞｨｵﾝﾌﾟﾘｰﾂｽｶｰﾄ,神戸DC,0
