日付,エリア,店番,店名,管理番号,部門,代表商品,代表商品名,振出店名,不足フラグ
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2224-6000,25,251-334711(14-01),WﾊﾟﾌｨｰﾀｯﾁOSﾊｲﾈｯｸﾁｭﾆｯｸ(L),MGL市原(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2224-6150,,,,,0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2224-6480,,,,,0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2224-6560,,,,,0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2224-6700,27,271-339108(21-01),Wﾚｷﾞｭﾗｰｼｮｰﾂ3P,MGL市原(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2224-6730,,,,,0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2224-6890,,,,,0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2224-7240,,,,,0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2224-7640,,,,,0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2224-7800,,,,,0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2224-7980,,,,,0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2224-7990,,,,,0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2224-8000,,,,,0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2224-8530,,,,,0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2224-9040,,,,,0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2224-9150,,,,,0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2224-9530,37,371-335951(14-03),ｽﾀｲﾙﾋｰﾄﾀｲﾂ,MGL市原(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2224-9650,27,271-335956(14-04),WｽﾀｲﾙﾋｰﾄﾜｲﾄﾞﾈｯｸT(8),MGL市原(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2463-8900,27,271-329774(11-01),WﾌﾞﾗﾌｨｰﾙBTｷｬﾐｿｰﾙ,MGL市原(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2463-8930,27,271-335956(14-01),WｽﾀｲﾙﾋｰﾄﾜｲﾄﾞﾈｯｸT(8),MGL市原(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2539-8880,32,321-331796(11-05),ｽｰﾊﾟｰｽﾄﾚｯﾁｽｷﾆｰｼﾞｰﾝｽ76cm,MGL市原(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2539-8890,32,321-340673(21-01),ﾃﾞﾆﾑｼｪﾌﾊﾟﾝﾂ,MGL市原(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2539-8910,32,321-340673(21-01),ﾃﾞﾆﾑｼｪﾌﾊﾟﾝﾂ,MGL市原(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2539-9200,32,321-339469(21-01),ｽﾄﾚｯﾁｽﾘﾑﾁﾉ76cm,MGL市原(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2539-9370,32,321-335349(14-01),ｳﾗﾌﾘｰｽｽｰﾊﾟｰｽﾄﾚｯﾁｲｰｼﾞｰPT,MGL市原(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2540-0080,,,,,0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2558-9520,22,221-330633(11-16),Wｶｯﾄｿｰｶﾗｰﾌﾚｱｽﾗｯｸｽ,MGL市原(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6864-9570,14,141-339745(21-01),KｽｳｪｯﾄﾌﾙｼﾞｯﾌﾟPK(L)+E,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6864-9580,14,141-339745(21-01),KｽｳｪｯﾄﾌﾙｼﾞｯﾌﾟPK(L)+E,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6864-9590,14,141-339739(21-01),BｳﾗｷﾓｳSWTｽﾊﾟﾝｺｰﾙPO(L)+E,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6864-9600,14,141-339739(21-01),BｳﾗｷﾓｳSWTｽﾊﾟﾝｺｰﾙPO(L)+E,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6864-9860,14,142-339817(21-01),Gﾎﾞｱｵｰﾊﾞｰｻｲｽﾞﾌﾟﾙｵｰﾊﾞｰ(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6864-9870,14,142-339817(21-01),Gﾎﾞｱｵｰﾊﾞｰｻｲｽﾞﾌﾟﾙｵｰﾊﾞｰ(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6865-0520,31,311-335166(14-01),ﾋｰﾄﾊﾟﾃﾞｯﾄﾌﾞﾙｿﾞﾝ,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6865-0530,31,311-335166(14-01),ﾋｰﾄﾊﾟﾃﾞｯﾄﾌﾞﾙｿﾞﾝ,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6865-0540,31,311-335166(14-01),ﾋｰﾄﾊﾟﾃﾞｯﾄﾌﾞﾙｿﾞﾝ,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6865-0550,31,311-339548(21-01),ﾃｰﾗｰﾄﾞｼﾞｬｹｯﾄSW+,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6867-1390,34,341-339802(21-01),ﾄﾞﾗｲｶｰﾌﾞｸﾙ-ﾈｯｸT(L)SW+,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6867-1400,34,341-339802(21-01),ﾄﾞﾗｲｶｰﾌﾞｸﾙ-ﾈｯｸT(L)SW+,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6867-1410,34,341-339802(21-01),ﾄﾞﾗｲｶｰﾌﾞｸﾙ-ﾈｯｸT(L)SW+,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6867-1420,34,341-339802(21-01),ﾄﾞﾗｲｶｰﾌﾞｸﾙ-ﾈｯｸT(L)SW+,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6868-0580,34,341-336158(14-05),ﾍﾋﾞｰｳｪｲﾄﾋﾞｯｸﾞｽｳｪｯﾄPK(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6868-0590,34,341-336158(14-05),ﾍﾋﾞｰｳｪｲﾄﾋﾞｯｸﾞｽｳｪｯﾄPK(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6868-0600,34,341-338172(21-01),ﾀﾞﾌﾞﾙﾌｪｲｽﾋﾞｯｸﾞﾌﾟﾙPK(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6868-0610,34,341-338172(21-01),ﾀﾞﾌﾞﾙﾌｪｲｽﾋﾞｯｸﾞﾌﾟﾙPK(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6868-6000,34,341-336158(14-05),ﾍﾋﾞｰｳｪｲﾄﾋﾞｯｸﾞｽｳｪｯﾄPK(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6868-6010,34,341-336158(14-05),ﾍﾋﾞｰｳｪｲﾄﾋﾞｯｸﾞｽｳｪｯﾄPK(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6868-9390,17,173-341493(14-02),GｽﾄﾚｯﾁﾌﾘｰｽLｾｯﾄ(L/L)ｳｻｷﾞ,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6868-9880,18,182-338857(21-01),BTﾚｲﾔｰﾄﾞﾌﾟﾙｵｰﾊﾞｰ(L)+,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6868-9890,18,182-338864(21-01),BTｽｳｪｯﾄPO(L)(ｶﾚｯｼﾞﾛｺﾞ)+E,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6868-9900,18,182-338864(21-01),BTｽｳｪｯﾄPO(L)(ｶﾚｯｼﾞﾛｺﾞ)+E,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6868-9910,18,181-338701(21-01),BNｾﾊﾟｵｰﾙL(ｼﾞｬｶｰﾄﾞｹｰﾌﾞﾙ+E,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6868-9920,18,181-338703(21-01),BNｾﾊﾟｵｰﾙL(ﾁｪｯｸｻﾛﾍﾟｯﾄ)+E,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6868-9930,18,182-338882(21-01),BGﾘﾌﾞｽﾄﾚｰﾄﾊﾟﾝﾂ+,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6868-9940,18,182-338882(21-01),BGﾘﾌﾞｽﾄﾚｰﾄﾊﾟﾝﾂ+,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6868-9950,18,182-338882(21-01),BGﾘﾌﾞｽﾄﾚｰﾄﾊﾟﾝﾂ+,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6868-9960,18,182-338882(21-01),BGﾘﾌﾞｽﾄﾚｰﾄﾊﾟﾝﾂ+,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6869-1560,33,331-339541(21-01),ﾌﾞﾛｰﾄﾞﾘﾗｯｸｽﾌｨｯﾄｼｬﾂ(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6869-1570,33,331-339541(21-05),ﾌﾞﾛｰﾄﾞﾘﾗｯｸｽﾌｨｯﾄｼｬﾂ(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6869-2320,34,341-341461(21-01),ﾄﾞﾗｲﾗｳﾝﾄﾞﾍﾑﾋﾞｯｸﾞT(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6869-2330,34,341-341461(21-01),ﾄﾞﾗｲﾗｳﾝﾄﾞﾍﾑﾋﾞｯｸﾞT(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6869-2340,34,341-341461(21-01),ﾄﾞﾗｲﾗｳﾝﾄﾞﾍﾑﾋﾞｯｸﾞT(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6869-2350,34,341-341461(21-01),ﾄﾞﾗｲﾗｳﾝﾄﾞﾍﾑﾋﾞｯｸﾞT(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6869-6460,12,121-339962(21-01),Kｽﾄﾚｯﾁｶﾗｰｽﾄﾚｰﾄﾊﾟﾝﾂ,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6869-6470,14,141-339738(21-01),KｳﾗｷﾓｳSWTｸﾞﾗﾌｨｯｸPPK(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6869-6480,14,141-339738(21-01),KｳﾗｷﾓｳSWTｸﾞﾗﾌｨｯｸPPK(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6869-6490,14,141-339738(21-01),KｳﾗｷﾓｳSWTｸﾞﾗﾌｨｯｸPPK(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6869-6500,14,141-339738(21-01),KｳﾗｷﾓｳSWTｸﾞﾗﾌｨｯｸPPK(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6869-6510,14,141-339738(21-01),KｳﾗｷﾓｳSWTｸﾞﾗﾌｨｯｸPPK(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6869-6520,14,141-339738(21-01),KｳﾗｷﾓｳSWTｸﾞﾗﾌｨｯｸPPK(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6869-6530,12,121-339966(21-01),BｳﾗｷﾓｳﾃﾞﾆﾑｲｰｼﾞｰﾍﾞｲｶｰPT+E,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6869-6540,14,141-339754(21-01),KｳﾗｷﾓｳSWTｴﾙﾎﾞｰﾊﾟｯﾁPO(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6869-6550,14,141-339754(21-01),KｳﾗｷﾓｳSWTｴﾙﾎﾞｰﾊﾟｯﾁPO(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6869-8360,14,142-339819(21-01),GﾀﾞﾌﾞﾙﾌｪｲｽﾌﾘﾙｽﾘｰﾌﾞPO(L+E,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6869-8370,14,142-339819(21-01),GﾀﾞﾌﾞﾙﾌｪｲｽﾌﾘﾙｽﾘｰﾌﾞPO(L+E,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6869-8380,12,122-339970(21-01),Gｳﾗｷﾓｳｻｲﾄﾞﾗｲﾝﾚｷﾞﾝｽﾊﾟﾝﾂ,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6869-8390,12,122-339974(21-01),Gｲｰｼﾞｰﾜｲﾄﾞﾊﾟﾝﾂ+E,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6869-8400,14,142-340065(21-01),GｳﾗｷﾓｳSWTﾎﾞﾘｭｰﾑｽﾘｰﾌﾞPO(L,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6869-8410,14,142-340065(21-01),GｳﾗｷﾓｳSWTﾎﾞﾘｭｰﾑｽﾘｰﾌﾞPO(L,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6869-8420,17,173-341493(14-02),GｽﾄﾚｯﾁﾌﾘｰｽLｾｯﾄ(L/L)ｳｻｷﾞ,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6869-8430,12,122-339969(21-01),Gｻｽﾂｷﾌﾛﾝﾄｼﾞｯﾌﾟｽｶｰﾄ,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6869-9850,18,181-338699(21-01),BNｾﾊﾟｵｰﾙ(L)(ｶﾗｰﾌﾞﾛｯｸ)+E,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6869-9860,18,182-338938(21-01),BBｶﾗｰﾌﾞﾛｯｸｽｳｪｯﾄPO+E,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6871-0840,24,241-340020(21-01),WVﾈｯｸｽｳｪｯﾄﾌﾟﾙｵｰﾊﾞｰ(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6871-0850,24,241-340020(21-01),WVﾈｯｸｽｳｪｯﾄﾌﾟﾙｵｰﾊﾞｰ(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6871-0860,24,241-340020(21-01),WVﾈｯｸｽｳｪｯﾄﾌﾟﾙｵｰﾊﾞｰ(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6871-0870,24,241-340020(21-01),WVﾈｯｸｽｳｪｯﾄﾌﾟﾙｵｰﾊﾞｰ(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6871-0880,24,241-340020(21-01),WVﾈｯｸｽｳｪｯﾄﾌﾟﾙｵｰﾊﾞｰ(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6871-0890,24,241-340020(21-01),WVﾈｯｸｽｳｪｯﾄﾌﾟﾙｵｰﾊﾞｰ(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6871-2720,,,,,0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6871-2730,,,,,0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6871-2740,,,,,0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6871-2750,,,,,0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6871-2760,,,,,0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6871-4270,,,,,0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6871-4280,,,,,0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6871-4890,12,122-339971(21-01),Gｳﾗｷﾓｳﾃﾞﾆﾑﾜｲﾄﾞﾊﾟﾝﾂ+E,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6871-5010,,,,,0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6871-6880,24,241-338178(21-01),WｵｰﾊﾞｰｻｲｽﾞｽｳｪｯﾄPO(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6871-7350,34,341-336138(13-01),ﾀﾞﾌﾞﾙﾌｪｲｽﾋﾞｯｸﾞPO(L),HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6871-7360,18,182-335833(13-01),BGﾘﾌﾞT(L)+,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6871-7370,18,182-335833(13-01),BGﾘﾌﾞT(L)+,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6871-7380,18,181-334862(13-01),BNｾﾊﾟｵｰﾙ(L)(ｻﾛﾍﾟｯﾄ)+,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6871-7390,18,181-334862(13-01),BNｾﾊﾟｵｰﾙ(L)(ｻﾛﾍﾟｯﾄ)+,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6871-7400,18,182-335827(13-01),BBﾌﾊｸｺﾝﾋﾞﾎﾟｹｯﾄT(L)+,HMK北関東(GU),0
2021/12/11,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6871-7410,26,261-338745(21-01),Wｽｴｰﾄﾞﾀｯﾁｻｰｸﾙﾊﾞｯｸﾙﾍﾞﾙﾄ,HMK北関東(GU),0
