日付,エリア,店番,店名,管理番号,部門,代表商品,代表商品名,振出店名,不足フラグ
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2462-2030,27,271-335956(14-04),WｽﾀｲﾙﾋｰﾄﾜｲﾄﾞﾈｯｸT(8),MGL市原(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2538-3200,32,321-335349(14-01),ｳﾗﾌﾘｰｽｽｰﾊﾟｰｽﾄﾚｯﾁｲｰｼﾞｰPT,MGL市原(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2538-3240,32,321-336884(14-01),ｳﾗﾌﾘｰｽﾃﾞﾆﾑｽﾄﾚｯﾁｼﾞｮｶﾞｰPT,MGL市原(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2538-3270,32,321-335349(14-01),ｳﾗﾌﾘｰｽｽｰﾊﾟｰｽﾄﾚｯﾁｲｰｼﾞｰPT,MGL市原(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2555-5050,32,321-335332(13-01),ﾃﾞﾆﾑｼｪﾌﾊﾟﾝﾂ,MGL市原(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2555-5060,32,321-335347(14-01),ﾆｯﾄﾒﾙﾄﾝﾊﾞﾙｰﾝﾊﾟﾝﾂ,MGL市原(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2555-5120,32,321-336884(14-01),ｳﾗﾌﾘｰｽﾃﾞﾆﾑｽﾄﾚｯﾁｼﾞｮｶﾞｰPT,MGL市原(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2555-6090,25,251-334713(14-06),Wﾁｬﾝｷｰﾆｯﾄﾊｲﾈｯｸｾｰﾀｰ(L),MGL市原(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2555-6450,25,251-337336(14-05),WﾁｬﾝｷｰﾆｯﾄｼｬﾂｺﾝﾋﾞOP(L),MGL市原(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-2060,26,261-338747(21-05),Wﾋﾞｯﾄﾍﾞﾙﾄ,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-2070,26,261-338748(21-04),Wﾒﾀﾙﾙｰﾌﾟﾍﾞﾙﾄ,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-2080,26,261-338753(21-05),Wﾀﾞﾌﾞﾙﾒﾀﾙﾙｰﾌﾟﾍﾞﾙﾄ,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-2090,26,261-338754(21-03),Wｻｰｸﾙﾊﾞｯｸﾙﾜｲﾄﾞﾍﾞﾙﾄ,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-2100,26,261-338754(21-03),Wｻｰｸﾙﾊﾞｯｸﾙﾜｲﾄﾞﾍﾞﾙﾄ,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-3820,21,211-337811(14-03),WﾋｰﾄﾊﾟﾃﾞｯﾄOSDﾌﾞﾙｿﾞﾝOSC,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-3830,21,211-337811(14-03),WﾋｰﾄﾊﾟﾃﾞｯﾄOSDﾌﾞﾙｿﾞﾝOSC,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-3840,21,211-337811(14-03),WﾋｰﾄﾊﾟﾃﾞｯﾄOSDﾌﾞﾙｿﾞﾝOSC,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-3850,21,211-337811(14-03),WﾋｰﾄﾊﾟﾃﾞｯﾄOSDﾌﾞﾙｿﾞﾝOSC,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-7710,12,121-337620(14-01),Bｳﾗｷﾓｳｽｳｪｯﾄｲｰｼﾞｰﾊﾟﾝﾂ,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-7770,26,261-337113(11-01),Wﾘﾎﾞﾝﾏｽｸ,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-7780,26,261-335601(13-01),Wﾎﾞﾘｭｰﾑﾒﾀﾙｲﾔｰｶﾌｾｯﾄ,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-7790,18,182-336196(13-01),BTﾜｯﾌﾙｸﾙｰﾈｯｸT(L)+,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-7800,18,182-336196(13-01),BTﾜｯﾌﾙｸﾙｰﾈｯｸT(L)+,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-7810,24,241-334381(13-01),Wｽｳｪｯﾄﾌﾟﾙｵｰﾊﾞｰ(L),HMK北関東(GU),0
