日付,店番,受領フラグ,受領時間,ドライバー名,完了時間,納品予定数,納品数,不足数
2021/09/09,1496,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1513,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1515,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1520,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1524,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1526,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1542,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1550,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1557,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1558,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1563,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1566,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1571,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1589,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1613,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1614,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1627,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1635,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1642,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1648,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1657,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1677,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1690,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1707,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1711,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1713,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1714,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1716,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1729,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,1736,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,184,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,260,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,3126,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,3136,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,355,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,399,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,453,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,51,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,538,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,563,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,572,1,2021/09/09 14:53:48,,0000-00-00 00:00:00,0,0,0
2021/09/09,578,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,608,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,626,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,641,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,642,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,655,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,666,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,668,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,677,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,691,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,700003,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,700012,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,700020,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,700030,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,700050,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,700065,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,700130,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,700226,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,700230,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,700231,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,700243,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,700245,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,746,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,748,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,827003,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,828003,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,832,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,834,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,841,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,852,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,866,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,885,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,896,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,911,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,912,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,918,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_121,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_1216,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_1217,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_1220,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_1222,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_1223,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_1229,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_123,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_1232,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_1233,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_1235,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_1236,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_1237,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_1238,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_1241,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_1245,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_1247,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_1251,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_1252,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_1263,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_137,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_163,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_176,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_193,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_196,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_197,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_431,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_444,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_445,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_447,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_449,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_452,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_454,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_462,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_478,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_484,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_490,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_526,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_529,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_542,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_559,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_582,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_583,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_585,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_586,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_590,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_592,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_597,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_602,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_609,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_616,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_618,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_624,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_633,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_64,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_646,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_658,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_670,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_671,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_676,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_678,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_682,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_713,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_8,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_819,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_82,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_84,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_846,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_858,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_86,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_875,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_900,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/09/09,GU_995,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
