日付,エリア,店番,店名,管理番号,部門,代表商品,代表商品名,振出店名,不足フラグ
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2216-2350,37,371-443103(14-01),ﾋｰﾄﾃｯｸｺｯﾄﾝｸﾙｰT(9) (EXW),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2216-2360,37,371-443103(14-01),ﾋｰﾄﾃｯｸｺｯﾄﾝｸﾙｰT(9) (EXW),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2216-2940,37,371-443104(14-25),ﾋｰﾄﾃｯｸｺｯﾄﾝVﾈｯｸT(9) (EXW),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2216-2950,37,371-443104(14-25),ﾋｰﾄﾃｯｸｺｯﾄﾝVﾈｯｸT(9) (EXW),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2216-2990,27,271-439045(14-31),WﾋｰﾄﾃｯｸｺｯﾄﾝｸﾙｰT(L)(EXW),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2216-3000,27,271-439045(14-31),WﾋｰﾄﾃｯｸｺｯﾄﾝｸﾙｰT(L)(EXW),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2216-3630,37,371-441664(14-17),ﾋｰﾄﾃｯｸｸﾙｰﾈｯｸT(S),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2216-4300,27,271-446264(14-02),WﾋｰﾄﾃｯｸｺｯﾄﾝUﾈｯｸT(8)(EXW),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2216-4320,27,271-446264(14-02),WﾋｰﾄﾃｯｸｺｯﾄﾝUﾈｯｸT(8)(EXW),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2216-4570,32,321-439176(13-01),ｳﾙﾄﾗｽﾄﾚｯﾁｽｷﾆｰﾌｨｯﾄJ,千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2216-4630,27,271-438977(13-02),Wｴｱﾘｽﾞﾑｳﾙﾄﾗｼｰﾑﾚｽｼｮｰﾂ(HH),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2216-4710,21,211-439702(14-17),Wｳﾙﾄﾗﾗｲﾄﾀﾞｳﾝｼﾞｬｹｯﾄ,千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2216-5200,24,241-445629(14-06),WﾘﾌﾞﾊｲﾈｯｸT(L),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2377-0120,24,241-439093(14-03),Wﾋｰﾄﾃｯｸﾎﾞｱｽｳｪｯﾄﾊﾟﾝﾂ,千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2377-0780,27,271-445392(21-12),Wｴｱﾘｽﾞﾑｳﾙﾄﾗｼｰﾑﾚｽｼｮｰﾂ(HH),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2377-3660,24,241-439140(14-19),WｿﾌﾄﾎﾞｱﾌﾘｰｽVﾈｯｸｶｰﾃﾞ(L),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2377-3720,34,341-440535(14-01),ﾌﾘｰｽﾌﾟﾙｵｰﾊﾞｰ(L),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2377-4520,34,341-443620(14-01),ﾎﾞｳﾌｳｱｳﾀｰﾌﾘｰｽﾌﾙｼﾞｯﾌﾟPK,千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2377-4620,34,341-440535(14-01),ﾌﾘｰｽﾌﾟﾙｵｰﾊﾞｰ(L),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2377-4760,34,341-440595(14-09),ﾎﾞｳﾌｳｱｳﾀｰﾌﾘｰｽｼﾞｬｹｯﾄ(L),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2377-5020,21,211-439702(14-01),Wｳﾙﾄﾗﾗｲﾄﾀﾞｳﾝｼﾞｬｹｯﾄ,千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2377-5450,34,341-440595(14-09),ﾎﾞｳﾌｳｱｳﾀｰﾌﾘｰｽｼﾞｬｹｯﾄ(L),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2377-5590,34,341-440595(14-09),ﾎﾞｳﾌｳｱｳﾀｰﾌﾘｰｽｼﾞｬｹｯﾄ(L),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2377-7240,21,212-439721(14-04),Wﾀﾞﾌﾞﾙﾌｪｲｽﾁｪｽﾀｰﾛﾝｸﾞｺｰﾄ,千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2377-7700,34,341-440525(14-41),ｿﾌﾄﾀｯﾁﾊｲﾈｯｸT(L)+,千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2377-9410,27,271-438939(14-01),WﾋｰﾄﾃｯｸｸﾙｰﾈｯｸT(L),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2377-9600,27,271-441393(04-02),Wﾋｰﾄﾃｯｸｿｯｸｽ2P(CﾒﾛｳA),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2378-1970,37,371-432513(04-17),UﾋｰﾄﾃｯｸｺｯﾄﾝｸﾙｰﾈｯｸT(L),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2378-2270,37,371-441611(14-02),ﾋｰﾄﾃｯｸVﾈｯｸT(S),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2378-3080,12,122-439622(13-30),KｳﾙﾄﾗｽﾄﾚｯﾁﾚｷﾞﾝｽP,千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2378-3580,17,171-439417(14-73),KﾋｰﾄﾃｯｸｺｯﾄﾝｸﾙｰﾈｯｸT(L)EXW,千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2378-3800,12,121-439852(13-03),KUSｽﾘﾑﾌｨｯﾄP(ﾌｧｽﾅｰﾂｷ),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2378-4280,14,142-439328(14-23),Kﾌｧｰﾘｰﾌﾘｰｽｼﾞｬｹｯﾄ(L),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2378-5020,15,152-439334(14-03),Gｽﾌﾚﾆｯﾄﾜﾝﾋﾟｰｽ(L),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2472-2980,21,212-439709(14-03),Wｳﾙﾄﾗﾗｲﾄﾀﾞｳﾝﾌｰﾃﾞｯﾄｺｰﾄ,千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2473-9110,24,241-442063(14-18),WHTﾌﾘｰｽﾀｰﾄﾙﾈｯｸT(L),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2473-9270,24,241-442063(14-18),WHTﾌﾘｰｽﾀｰﾄﾙﾈｯｸT(L),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2473-9670,18,182-439083(14-14),BTﾌﾘｰｽﾚｷﾞﾝｽ(10)ﾑｼﾞ,千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2474-0900,18,182-439076(13-08),BTｺｯﾄﾝﾌﾗｲｽｲﾝﾅｰTS3Pﾑｼﾞ,千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2474-1020,24,241-433737(12-24),WｳﾙﾄﾗｽﾄﾚｯﾁｱｸﾃｨﾌﾞｼﾞｮｶﾞｰP,千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2474-3000,24,241-440271(14-49),Wｽﾄﾚｯﾁﾌﾘｰｽﾊﾟﾝﾂ,千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2474-3540,18,182-440724(14-11),BTﾌﾘｰｽﾚｷﾞﾝｽ(10)ﾂﾘｰ,千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2474-5640,32,321-439176(13-02),ｳﾙﾄﾗｽﾄﾚｯﾁｽｷﾆｰﾌｨｯﾄJ,千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2474-6020,34,341-443620(14-01),ﾎﾞｳﾌｳｱｳﾀｰﾌﾘｰｽﾌﾙｼﾞｯﾌﾟPK,千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2474-6040,34,341-440595(14-09),ﾎﾞｳﾌｳｱｳﾀｰﾌﾘｰｽｼﾞｬｹｯﾄ(L),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2474-6500,24,241-439140(14-16),WｿﾌﾄﾎﾞｱﾌﾘｰｽVﾈｯｸｶｰﾃﾞ(L),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2474-7690,34,341-440530(13-03),ｽｳｪｯﾄﾌﾟﾙﾊﾟｰｶ(L),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2474-7730,34,341-433045(11-15),ｽｳｪｯﾄﾌﾟﾙﾊﾟｰｶ(L),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2474-7840,29,291-443683(14-04),Wｽﾌﾚﾔｰﾝﾀｰﾄﾙﾈｯｸﾜﾝﾋﾟｰｽ(L),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2474-8050,29,291-440659(14-18),WｽﾌﾚﾔｰﾝﾎﾞｰﾄﾈｯｸOP(L)ｽﾑｰｽ,千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2474-8330,21,212-439708(14-41),Wｳﾙﾄﾗﾗｲﾄﾀﾞｳﾝﾘﾗｯｸｽｺｰﾄ,千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2474-8560,34,341-440595(14-09),ﾎﾞｳﾌｳｱｳﾀｰﾌﾘｰｽｼﾞｬｹｯﾄ(L),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2474-8570,34,341-440592(14-48),ﾌﾘｰｽﾌﾙｼﾞｯﾌﾟｼﾞｬｹｯﾄ(L),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2474-8920,34,341-443620(14-01),ﾎﾞｳﾌｳｱｳﾀｰﾌﾘｰｽﾌﾙｼﾞｯﾌﾟPK,千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2474-8960,34,341-443620(14-01),ﾎﾞｳﾌｳｱｳﾀｰﾌﾘｰｽﾌﾙｼﾞｯﾌﾟPK,千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2475-2430,32,321-448709(21-01),ｾﾙﾋﾞｯｼﾞRFｽﾄﾚｰﾄJ21FW+JP,千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2475-6010,37,371-441664(14-09),ﾋｰﾄﾃｯｸｸﾙｰﾈｯｸT(S),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2475-6050,37,371-443103(14-01),ﾋｰﾄﾃｯｸｺｯﾄﾝｸﾙｰT(9) (EXW),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2475-6130,37,371-441611(14-01),ﾋｰﾄﾃｯｸVﾈｯｸT(S),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2475-6480,37,371-441622(14-01),ﾋｰﾄﾃｯｸVﾈｯｸT(9),千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2475-6540,37,371-441234(13-01),ｽｰﾋﾟﾏｺｯﾄﾝBﾎﾞｸｻｰ,千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1402-2475-6710,17,174-442849(13-05),GﾃﾞｨｽﾞﾆｰﾋﾛｲﾝｽﾞﾜﾝﾋﾟｰｽA,千葉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1404-1788-5570,37,372-429933(04-12),ﾏｲｸﾛﾌﾘｰｽｾｯﾄ (L),埼玉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1404-1788-5580,37,372-429933(04-12),ﾏｲｸﾛﾌﾘｰｽｾｯﾄ (L),埼玉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1404-1788-5590,36,361-438913(14-02),ﾋｰﾄﾃｯｸﾏﾌﾗｰ,埼玉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1404-1788-6170,37,372-429933(04-11),ﾏｲｸﾛﾌﾘｰｽｾｯﾄ (L),埼玉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1404-1788-6260,37,372-442301(14-02),ﾌｧｰﾘｰﾌﾘｰｽｾｯﾄ (L),埼玉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1404-1788-7720,22,221-439235(13-01),Wｽﾘﾑｽﾄﾚｰﾄﾊｲﾗｲｽﾞｼﾞｰﾝｽﾞ,埼玉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1404-1788-8380,31,311-439810(14-11),ULDｺﾝﾊﾟｸﾄﾍﾞｽﾄ,埼玉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1404-1788-8480,31,311-442147(14-08),ｼｰﾑﾚｽﾀﾞｳﾝﾊﾟｰｶ (3D ｶｯﾄ),埼玉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1404-1788-8620,31,311-442144(14-10),ﾊｲﾌﾞﾘｯﾄﾞﾀﾞｳﾝｺｰﾄ,埼玉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1404-1788-9040,36,361-443595(14-01),ﾋｰﾄﾃｯｸｽｳｪｰﾄﾞﾀｯﾁｸﾞﾛｰﾌﾞ,埼玉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1404-1788-9620,31,311-442562(14-19),WPJULDｵｰﾊﾞｻｲｽﾞｼﾞｬｹｯﾄ,埼玉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1404-1788-9830,23,231-441147(14-04),Wﾌﾗﾝﾈﾙﾁｪｯｸｼｬﾂ(L),埼玉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1404-1788-9900,31,311-442563(14-12),WPJHBDｵｰﾊﾞｻｲｽﾞﾊﾟｰｶ,埼玉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1404-1788-9980,25,251-439154(14-03),WExFMﾘﾌﾞﾀｰﾄﾙﾈｯｸｾｰﾀｰ(L),埼玉DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1404-2293-7430,35,351-443389(14-13),3Dｽﾌﾚｸﾙｰﾈｯｸｾｰﾀｰ(L),神奈川DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1404-2293-7900,27,272-439108(13-04),Wｳﾙﾄﾗｽﾄﾚｯﾁｽﾑｰｽﾊﾟﾝﾂ,神奈川DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1404-2293-8910,35,351-438780(13-10),ｽﾌﾚﾔｰﾝﾊｰﾌｼﾞｯﾌﾟｾｰﾀｰ(L),神奈川DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1404-2293-8920,35,351-438783(14-05),EFMｸﾙｰﾈｯｸｾｰﾀｰ(L),神奈川DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1404-2293-8930,35,351-429071(04-17),ﾌﾟﾚﾐｱﾑﾗﾑｸﾙｰﾈｯｸｾｰﾀｰ(L),神奈川DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1404-2293-8940,35,351-438783(14-27),EFMｸﾙｰﾈｯｸｾｰﾀｰ(L),神奈川DC,0
2021/11/04,14.埼玉TC,3136,イーアスつくば店,1404-9508-3800,21,211-439702(14-01),Wｳﾙﾄﾗﾗｲﾄﾀﾞｳﾝｼﾞｬｹｯﾄ,神戸DC,0
