日付,エリア,店番,店名,管理番号,部門,代表商品,代表商品名,振出店名,不足フラグ
2021/08/26,茨城,3136,イーアスつくば店,1404-1736-2700,22,221-439247(13-07),Wｽﾏｰﾄｱﾝｸﾙﾊﾟﾝﾂ(2WAYｽﾄﾚｯﾁ),埼玉DC,0
2021/08/26,茨城,3136,イーアスつくば店,1404-1736-3180,36,361-436142(11-16),ｽｳｪｰﾄﾞｺﾝﾋﾞｽﾄﾚｯﾁﾍﾞﾙﾄ,埼玉DC,0
2021/08/26,茨城,3136,イーアスつくば店,1404-1736-3260,22,221-435266(11-22),Wﾏﾀﾆﾃｨｳﾙﾄﾗｽﾄﾚｯﾁｼﾞｰﾝｽﾞ+,埼玉DC,0
2021/08/26,茨城,3136,イーアスつくば店,1404-1736-3300,23,231-439730(13-08),Wﾚｰﾖﾝﾌﾞﾗｳｽ(L),埼玉DC,0
2021/08/26,茨城,3136,イーアスつくば店,1404-1736-3990,33,331-433455(11-07),ﾌｧｲﾝｸﾛｽｺﾝﾌｫｰﾄｼｬﾂ(L)BD,埼玉DC,0
2021/08/26,茨城,3136,イーアスつくば店,1404-1736-8490,89,896-437784(03-01),ｴｱﾘｽﾞﾑﾏｽｸ,埼玉DC,0
2021/08/26,茨城,3136,イーアスつくば店,1404-1736-8500,31,311-442143(14-01),MA-1ﾌﾞﾙｿﾞﾝ,埼玉DC,0
2021/08/26,茨城,3136,イーアスつくば店,1404-1736-9320,23,231-442462(13-01),Wﾚｰﾖﾝｽﾄﾗｲﾌﾟﾌﾞﾗｳｽ(L),埼玉DC,0
2021/08/26,茨城,3136,イーアスつくば店,1404-1736-9450,22,221-439481(14-08),Wｷﾞｬｻﾞｰｽｶｰﾄﾊﾟﾝﾂ,埼玉DC,0
2021/08/26,茨城,3136,イーアスつくば店,1404-1736-9780,25,251-443941(14-14),W IDLF3DExFMﾎﾞｰﾀﾞｰｾｰﾀｰL,埼玉DC,0
2021/08/26,茨城,3136,イーアスつくば店,1404-1737-0940,36,361-435356(11-04),ｲﾀﾘｱﾝﾚｻﾞｰｳﾞｨﾝﾃｰｼﾞﾍﾞﾙﾄ,埼玉DC,0
2021/08/26,茨城,3136,イーアスつくば店,1404-1737-1380,22,221-444853(13-01),Wﾍﾟｸﾞﾄｯﾌﾟﾊｲﾗｲｽﾞｼﾞｰﾝｽﾞ,埼玉DC,0
2021/08/26,茨城,3136,イーアスつくば店,1404-1737-1460,22,221-435266(11-22),Wﾏﾀﾆﾃｨｳﾙﾄﾗｽﾄﾚｯﾁｼﾞｰﾝｽﾞ+,埼玉DC,0
2021/08/26,茨城,3136,イーアスつくば店,1404-1737-1560,22,221-435266(11-24),Wﾏﾀﾆﾃｨｳﾙﾄﾗｽﾄﾚｯﾁｼﾞｰﾝｽﾞ+,埼玉DC,0
2021/08/26,茨城,3136,イーアスつくば店,1404-1737-1680,22,221-439253(13-07),WｽﾏｰﾄｱﾝｸﾙP(2WAY)ｸﾞﾚﾝﾁｪｯｸ,埼玉DC,0
2021/08/26,茨城,3136,イーアスつくば店,1404-2269-8940,35,351-438790(14-01),ﾌﾟﾚﾐｱﾑﾗﾑVﾈｯｸｶｰﾃﾞｨｶﾞﾝ(L),神奈川DC,0
2021/08/26,茨城,3136,イーアスつくば店,1404-2269-9200,35,351-429064(04-16),ExFM Vﾈｯｸｶｰﾃﾞｨｶﾞﾝ(L),神奈川DC,0
2021/08/26,茨城,3136,イーアスつくば店,1404-2269-9470,37,372-442308(14-08),ｽﾄﾚｯﾁﾌﾗﾝﾈﾙｱﾝｸﾙﾊﾟﾝﾂ D,神奈川DC,0
2021/08/26,茨城,3136,イーアスつくば店,1404-9505-4030,24,241-442793(13-17),W ﾎﾞｰﾀﾞｰｵｰﾊﾞｰｻｲｽﾞTｼｬﾂ(L),神戸DC,0
