日付,エリア,店番,店名,管理番号,部門,代表商品,代表商品名,振出店名,不足フラグ
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2154-8330,34,341-440524(14-01),ｿﾌﾄﾀｯﾁｸﾙｰﾈｯｸT(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2154-8440,37,371-443347(13-01),50ｼｮｸｿｯｸｽ (21SS),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2154-8450,37,371-443347(13-01),50ｼｮｸｿｯｸｽ (21SS),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2154-8480,34,341-440521(13-01),UｸﾙｰﾈｯｸT(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2154-8490,34,341-440521(13-01),UｸﾙｰﾈｯｸT(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2154-8560,14,141-439859(13-01),KUSﾄﾞﾗｲｽｳｪｯﾄﾌﾙｼﾞｯﾌﾟPK,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2154-8600,14,141-439859(13-01),KUSﾄﾞﾗｲｽｳｪｯﾄﾌﾙｼﾞｯﾌﾟPK,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2154-8620,37,371-441226(13-01),ﾄﾞｯﾄﾄﾗﾝｸｽ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2154-8650,34,341-440524(14-01),ｿﾌﾄﾀｯﾁｸﾙｰﾈｯｸT(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2154-8690,34,341-440524(14-01),ｿﾌﾄﾀｯﾁｸﾙｰﾈｯｸT(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2154-8770,37,371-441234(13-01),ｽｰﾋﾟﾏｺｯﾄﾝBﾎﾞｸｻｰ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2154-8810,14,141-439859(13-20),KUSﾄﾞﾗｲｽｳｪｯﾄﾌﾙｼﾞｯﾌﾟPK,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2154-9320,27,271-438978(13-02),WｴｱﾘｽﾞﾑｳﾙﾄﾗｼｰﾑﾚｽｼｮｰﾂHﾚｰｽ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2154-9390,27,271-436907(11-02),Wﾜｲﾔﾚｽﾌﾞﾗ(ｱｸﾃｨﾌﾞﾚｰｻｰﾊﾞｯｸ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2155-0620,27,271-432857(11-01),Wｼｮｰﾂ(JW),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2155-0870,12,122-439627(13-06),Gﾌﾟﾘｰﾂﾁｪｯｸｽｶｰﾄ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2155-0880,12,122-439627(13-06),Gﾌﾟﾘｰﾂﾁｪｯｸｽｶｰﾄ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2155-1010,37,371-441230(13-14),ｽｰﾋﾟﾏｺｯﾄﾝﾃﾞﾆﾑﾗｲｸﾎﾞｸｻｰ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2155-1490,12,122-439627(13-06),Gﾌﾟﾘｰﾂﾁｪｯｸｽｶｰﾄ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2155-1560,24,241-439062(13-02),WｽﾑｰｽｽﾄﾚｯﾁｺｯﾄﾝｸﾙｰﾈｯｸT(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2155-1600,24,241-439062(13-02),WｽﾑｰｽｽﾄﾚｯﾁｺｯﾄﾝｸﾙｰﾈｯｸT(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2155-3380,32,321-447052(13-05),ｼﾞｮｶﾞｰﾊﾟﾝﾂ(ﾃﾞﾆﾑ),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2155-4310,24,241-445629(14-06),WﾘﾌﾞﾊｲﾈｯｸT(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2155-4360,24,241-445629(14-06),WﾘﾌﾞﾊｲﾈｯｸT(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2155-4650,27,271-438980(13-02),Wｴｱﾘｽﾞﾑｳﾙﾄﾗｼｰﾑﾚｽｼｮｰﾂ(JW),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2155-4670,27,271-438973(13-22),Wﾜｲﾔﾚｽﾌﾞﾗ(ｱｸﾃｨﾌﾞﾚｰｻｰﾊﾞｯｸ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2155-4720,27,271-438966(13-01),Wﾜｲﾔﾚｽﾌﾞﾗ(ﾘﾗｯｸｽ),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2155-4730,27,271-438966(13-01),Wﾜｲﾔﾚｽﾌﾞﾗ(ﾘﾗｯｸｽ),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2155-4740,27,271-438966(13-01),Wﾜｲﾔﾚｽﾌﾞﾗ(ﾘﾗｯｸｽ),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2155-4890,27,271-438993(13-20),Wｼｮｰﾂ(HH)(ﾌﾗﾜｰ),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2155-4900,24,241-439067(13-07),WﾜｯﾌﾙｸﾙｰﾈｯｸT(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2155-5280,27,271-435586(11-01),Wﾜｲﾔﾚｽﾌﾞﾗ(ｼｪｲﾌﾟﾘﾌﾄ),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2155-6140,34,341-440524(14-01),ｿﾌﾄﾀｯﾁｸﾙｰﾈｯｸT(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2155-6690,24,241-440093(13-19),WｽﾄﾚｯﾁWﾌｪｲｽｲｰｼﾞｰﾃｰﾊﾟｰﾄﾞP,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2155-7270,24,241-439062(13-02),WｽﾑｰｽｽﾄﾚｯﾁｺｯﾄﾝｸﾙｰﾈｯｸT(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2155-8740,34,341-440522(13-12),ﾜｯﾌﾙｸﾙｰﾈｯｸT(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2155-9110,37,371-441977(12-02),ｴｱﾘｽﾞﾑPﾎﾞｸｻｰﾌﾞﾘｰﾌ B 21FW,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2156-0130,37,371-441975(12-04),ｴｱﾘｽﾞﾑPﾎﾞｸｻｰﾌﾞﾘｰﾌ A 21FW,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2156-2260,24,241-440696(12-20),Wﾎﾟｰﾙ & ｼﾞｮｰUT(S) 2nd B,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2156-2850,24,241-445629(14-06),WﾘﾌﾞﾊｲﾈｯｸT(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2156-2940,24,241-445629(14-06),WﾘﾌﾞﾊｲﾈｯｸT(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2156-2980,27,271-438975(13-20),WARﾎﾞﾃﾞｨｼｪｲﾊﾟｰｼｮｰﾂ4ｽﾑｰｽ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2759-4770,32,321-443815(13-04),ｳﾞｨﾝﾃｰｼﾞﾚｷﾞｭﾗｰﾌｨｯﾄﾁﾉ+JP,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2759-4780,32,321-443815(13-02),ｳﾞｨﾝﾃｰｼﾞﾚｷﾞｭﾗｰﾌｨｯﾄﾁﾉ+JP,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2759-4940,29,291-440660(14-08),WﾒﾘﾉﾌﾞﾚﾝﾄﾞAﾗｲﾝﾜﾝﾋﾟｰｽ(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2759-5150,37,371-441230(13-14),ｽｰﾋﾟﾏｺｯﾄﾝﾃﾞﾆﾑﾗｲｸﾎﾞｸｻｰ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2759-5180,18,181-440558(13-18),BNJOPﾌﾗｲｽｶﾊﾞｰｵｰﾙ(L)ｸﾏ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2759-5250,21,211-439723(14-03),Wﾀﾞﾌﾞﾙﾌｪｲｽｼｮｰﾄｺｰﾄ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2759-5260,24,241-440254(13-30),Wﾘﾗｯｸｽｽｳｪｯﾄｼｬﾂ(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2759-5660,24,241-440254(13-30),Wﾘﾗｯｸｽｽｳｪｯﾄｼｬﾂ(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2759-5700,27,271-428492(04-14),WﾋｰﾄﾃｯｸUﾈｯｸT(S)20FW,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2759-5980,29,291-440662(13-01),WﾌﾞﾗｯｼｭﾄﾞJSｼﾞｬﾝﾊﾟｰｽｶｰﾄ(N,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2759-6020,34,341-440529(13-03),ｽｳｪｯﾄｼｬﾂ(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2759-6030,34,341-433035(11-02),UｸﾙｰﾈｯｸT(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2759-6040,34,341-440529(13-04),ｽｳｪｯﾄｼｬﾂ(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2759-6100,14,141-445567(13-11),Kﾎﾟｹﾓﾝｽｳｪｯﾄｼｬﾂ(L)A,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2759-6330,34,341-440521(13-01),UｸﾙｰﾈｯｸT(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2759-6340,24,241-439140(14-16),WｿﾌﾄﾎﾞｱﾌﾘｰｽVﾈｯｸｶｰﾃﾞ(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2759-6360,24,241-439138(14-15),Wﾌｧｰﾘｰﾌﾘｰｽﾌﾙｼﾞｯﾌﾟｼﾞｬｹｯﾄ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2759-6410,24,241-422807(02-02),WｴｱﾘｽﾞﾑUVｶｯﾄﾒｯｼｭPK(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2759-6810,34,341-444048(13-03),USﾄﾞﾗｲｽｳｪｯﾄﾊﾟﾝﾂ ｷｬﾘｰ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2759-7070,34,341-440529(13-03),ｽｳｪｯﾄｼｬﾂ(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2759-7090,37,371-439659(13-20),ｽｰﾋﾟﾏｺｯﾄﾝﾎﾞｸｻｰﾌﾞﾘｰﾌ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2759-9570,27,271-432640(04-07),WU ﾋｰﾄﾃｯｸｺｯﾄﾝｸﾙｰﾈｯｸT(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2760-2940,27,271-428495(04-62),WﾋｰﾄﾃｯｸﾀｰﾄﾙﾈｯｸT(L)20FW,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2760-3230,21,211-439723(14-03),Wﾀﾞﾌﾞﾙﾌｪｲｽｼｮｰﾄｺｰﾄ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2760-3270,18,182-440720(13-23),BTﾚｷﾞﾝｽ(10)ｲﾇ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2760-3440,27,271-435586(11-01),Wﾜｲﾔﾚｽﾌﾞﾗ(ｼｪｲﾌﾟﾘﾌﾄ),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2760-3550,29,291-440662(13-01),WﾌﾞﾗｯｼｭﾄﾞJSｼﾞｬﾝﾊﾟｰｽｶｰﾄ(N,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2760-3560,27,271-438961(13-01),Wﾜｲﾔﾚｽﾌﾞﾗ(3Dﾎｰﾙﾄﾞ),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2760-3790,24,241-433746(11-33),Wｽｳｪｯﾄﾌﾙｼﾞｯﾌﾟﾊﾟｰｶ(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2760-3800,17,171-439358(13-10),Kﾚｷﾞｭﾗｰｿｯｸｽ3P(ｶﾗｰﾌﾞﾛｯｸ),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2760-3930,37,371-439659(13-10),ｽｰﾋﾟﾏｺｯﾄﾝﾎﾞｸｻｰﾌﾞﾘｰﾌ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2760-4030,17,172-439361(13-02),KｴｱﾘｽﾞﾑUSｾｯﾄ(L)ﾗｲﾝ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2760-4640,21,211-439699(13-01),WﾌﾞﾗｯｼｭﾄﾞｼﾞｬｰｼﾞｰｼｬﾂJK,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2760-4920,24,241-440254(13-30),Wﾘﾗｯｸｽｽｳｪｯﾄｼｬﾂ(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2760-4990,24,241-428325(04-23),Wﾎﾞｱｽｳｪｯﾄﾌﾙｼﾞｯﾌﾟﾊﾟｰｶ(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2760-5030,24,241-445629(14-06),WﾘﾌﾞﾊｲﾈｯｸT(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2760-5040,34,341-440521(13-01),UｸﾙｰﾈｯｸT(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2760-5050,34,341-433046(11-01),ｽｳｪｯﾄﾌﾙｼﾞｯﾌﾟﾊﾟｰｶ(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2760-5100,34,341-440522(13-11),ﾜｯﾌﾙｸﾙｰﾈｯｸT(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2760-5110,34,341-435102(11-02),USﾄﾞﾗｲｽｳｪｯﾄﾌﾟﾙﾊﾟｰｶ(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2760-5120,34,341-442330(14-17),ﾎﾞｱﾌﾘｰｽｽﾀﾝﾄﾞｶﾗｰﾍﾞｽﾄ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2760-5130,34,341-440524(14-01),ｿﾌﾄﾀｯﾁｸﾙｰﾈｯｸT(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2760-5270,32,321-447042(13-01),ｼﾞｮｶﾞｰﾊﾟﾝﾂ(ｼﾞｬｰｼﾞｰ),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2760-5280,32,321-447042(13-01),ｼﾞｮｶﾞｰﾊﾟﾝﾂ(ｼﾞｬｰｼﾞｰ),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2760-6010,24,241-439089(13-03),Wｽｳｪｯﾄｽﾘｯﾄﾌﾟﾙﾊﾟｰｶ(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2760-6020,32,321-439176(13-01),ｳﾙﾄﾗｽﾄﾚｯﾁｽｷﾆｰﾌｨｯﾄJ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2760-7990,34,341-435806(12-35),UｴｱﾘｽﾞﾑｺｯﾄﾝｵｰﾊﾞｰｻｲｽﾞT(5),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2760-9970,21,212-439694(13-01),Wﾎﾟｹｯﾀﾌﾞﾙｺｰﾄ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2761-0680,21,211-440504(14-24),Wｳﾙﾄﾗﾗｲﾄﾀﾞｳﾝｺﾝﾊﾟｸﾄｼﾞｬｹｯﾄ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2761-3360,18,182-440719(13-22),BTﾚｷﾞﾝｽ(10)ﾌﾗﾜｰ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2761-5370,24,241-428325(04-23),Wﾎﾞｱｽｳｪｯﾄﾌﾙｼﾞｯﾌﾟﾊﾟｰｶ(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2761-6640,34,341-419496(04-46),ｿﾌﾄﾀｯﾁｸﾙｰﾈｯｸT(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2761-7240,34,341-435806(12-35),UｴｱﾘｽﾞﾑｺｯﾄﾝｵｰﾊﾞｰｻｲｽﾞT(5),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2761-7260,34,341-442014(13-11),ﾜｯﾌﾙﾍﾝﾘｰﾈｯｸT(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2761-7280,24,241-440254(13-01),Wﾘﾗｯｸｽｽｳｪｯﾄｼｬﾂ(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2761-7360,34,341-440524(14-01),ｿﾌﾄﾀｯﾁｸﾙｰﾈｯｸT(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2761-7750,37,371-429014(04-30),ﾋｰﾄﾃｯｸｸﾙｰﾈｯｸT(9),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2761-9400,24,241-440093(13-19),WｽﾄﾚｯﾁWﾌｪｲｽｲｰｼﾞｰﾃｰﾊﾟｰﾄﾞP,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2761-9810,27,271-432640(04-21),WU ﾋｰﾄﾃｯｸｺｯﾄﾝｸﾙｰﾈｯｸT(L),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2761-9930,27,271-436907(11-03),Wﾜｲﾔﾚｽﾌﾞﾗ(ｱｸﾃｨﾌﾞﾚｰｻｰﾊﾞｯｸ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2762-0220,17,171-439355(13-11),Kｼｮｰﾄｿｯｸｽ3P(ﾎﾞｰﾀﾞｰ),千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2762-0300,32,321-439186(13-10),ｽﾘﾑﾌｨｯﾄﾁﾉ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1402-2762-0350,32,321-439180(13-01),ｾﾙﾋﾞｯｼﾞﾚｷﾞｭﾗｰFｽﾄﾚｰﾄJ,千葉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-1380,33,331-441653(13-01),ﾌｧｲﾝｸﾛｽｵｯｸｽﾌｫｰﾄﾞｼｬﾂ(L)BD,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-1390,25,251-439157(14-01),WｽﾌﾚﾔｰﾝVﾈｯｸｼｮｰﾄｶｰﾃﾞ(L,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-1400,25,251-439157(14-01),WｽﾌﾚﾔｰﾝVﾈｯｸｼｮｰﾄｶｰﾃﾞ(L,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-1410,22,221-439247(13-07),Wｽﾏｰﾄｱﾝｸﾙﾊﾟﾝﾂ(2WAYｽﾄﾚｯﾁ),埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-2150,25,251-439157(14-01),WｽﾌﾚﾔｰﾝVﾈｯｸｼｮｰﾄｶｰﾃﾞ(L,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-2160,22,221-439241(13-03),WUSﾊｲﾗｲｽﾞﾚｷﾞﾝｽﾊﾟﾝﾂ,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-2170,22,221-433247(11-02),Wｽﾘﾑｽﾄﾚｰﾄﾊｲﾗｲｽﾞｼﾞｰﾝｽﾞ,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-2180,23,231-439730(13-08),Wﾚｰﾖﾝﾌﾞﾗｳｽ(L),埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-2190,36,361-433777(11-01),ﾙｰﾑｼｭｰｽﾞ,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-2200,22,221-439253(13-07),WｽﾏｰﾄｱﾝｸﾙP(2WAY)ｸﾞﾚﾝﾁｪｯｸ,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-2210,23,231-443731(14-06),Wﾌﾗﾝﾈﾙﾁｪｯｸｼｬﾂ(L),埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-2230,31,311-439576(13-03),ﾌﾞﾛｯｸﾃｯｸﾊﾟｰｶ (3Dｶｯﾄ),埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-2330,33,331-441646(13-02),ﾌｧｲﾝｸﾛｽｺﾝﾌｫｰﾄｼｬﾂ(L)RG,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-2410,33,331-433455(11-07),ﾌｧｲﾝｸﾛｽｺﾝﾌｫｰﾄｼｬﾂ(L)BD,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-2490,22,221-439481(14-08),Wｷﾞｬｻﾞｰｽｶｰﾄﾊﾟﾝﾂ,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-2750,36,361-428919(03-01),ｺﾝﾊﾟｸﾄｱﾝﾌﾞﾚﾗ,埼玉DC,0
