日付,店番,受領フラグ,受領時間,ドライバー名,完了時間,納品予定数,納品数,不足数
2021/10/25,1475,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,32,0,0
2021/10/25,1481,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,1486,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,1495,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,1496,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,131,0,0
2021/10/25,1515,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,44,0,0
2021/10/25,1520,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,57,0,0
2021/10/25,1524,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,1526,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,79,0,0
2021/10/25,1542,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,1550,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,1557,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,36,0,0
2021/10/25,1558,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,1563,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,39,0,0
2021/10/25,1566,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,1571,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,11,0,0
2021/10/25,1589,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,70,0,0
2021/10/25,1613,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,1614,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,25,0,0
2021/10/25,1627,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,1635,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,1642,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,105,0,0
2021/10/25,1648,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,11,0,0
2021/10/25,1657,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,1669,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,1677,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,66,0,0
2021/10/25,1690,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,74,0,0
2021/10/25,1707,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,1711,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,70,0,0
2021/10/25,1713,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,1714,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,1716,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,1719,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,1722,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,1727,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,183,0,0
2021/10/25,1729,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,1731,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,1736,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,184,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,260,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,3126,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,35,0,0
2021/10/25,3136,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,355,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,399,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,453,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,71,0,0
2021/10/25,51,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,538,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,572,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,578,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,31,0,0
2021/10/25,608,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,75,0,0
2021/10/25,626,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,26,0,0
2021/10/25,641,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,75,0,0
2021/10/25,642,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,655,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,92,0,0
2021/10/25,666,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,24,0,0
2021/10/25,668,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,125,0,0
2021/10/25,677,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,70,0,0
2021/10/25,691,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,700003,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,700012,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,700020,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,700030,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,700050,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,700065,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,700130,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,700226,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,700230,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,700231,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,700243,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,700245,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,746,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,72,0,0
2021/10/25,748,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,28,0,0
2021/10/25,827003,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,828003,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,832,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,15,0,0
2021/10/25,834,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,109,0,0
2021/10/25,841,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,138,0,0
2021/10/25,852,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,58,0,0
2021/10/25,866,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,885,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,896,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,90,0,0
2021/10/25,911,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,912,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,918,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,11,0,0
2021/10/25,999998,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,29,0,0
2021/10/25,999999,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,29,0,0
2021/10/25,GU_121,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_1216,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,17,0,0
2021/10/25,GU_1217,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_1220,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,31,0,0
2021/10/25,GU_1222,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_1223,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_1229,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_123,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_1232,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_1233,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_1235,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_1236,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_1237,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_1238,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_1241,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_1244,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,17,0,0
2021/10/25,GU_1245,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,16,0,0
2021/10/25,GU_1247,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_1251,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_1252,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_1263,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_137,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_163,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,10,0,0
2021/10/25,GU_176,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_193,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_196,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_197,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,10,0,0
2021/10/25,GU_431,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_444,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_445,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_447,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_449,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_452,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,13,0,0
2021/10/25,GU_454,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_462,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_478,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_484,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_490,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_526,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_529,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,12,0,0
2021/10/25,GU_542,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_559,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_582,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_583,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_585,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_586,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_590,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_592,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_597,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_602,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_609,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_616,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,11,0,0
2021/10/25,GU_618,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_624,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_633,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,55,0,0
2021/10/25,GU_64,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_646,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,14,0,0
2021/10/25,GU_658,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_670,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_671,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_676,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,27,0,0
2021/10/25,GU_678,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_682,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_713,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_8,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_819,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_82,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_84,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,12,0,0
2021/10/25,GU_846,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_858,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_86,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_875,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_900,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,0,0,0
2021/10/25,GU_995,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,39,0,0
