日付,エリア,店番,店名,管理番号,部門,代表商品,代表商品名,振出店名,不足フラグ
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2204-4740,25,251-334711(14-05),WﾊﾟﾌｨｰﾀｯﾁOSﾊｲﾈｯｸﾁｭﾆｯｸ(L),MGL市原(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2204-4940,25,251-336462(14-01),Wﾘﾌﾞﾒﾛｰﾊｲﾈｯｸｾｰﾀｰ(L)Q,MGL市原(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2204-4960,25,251-336462(14-01),Wﾘﾌﾞﾒﾛｰﾊｲﾈｯｸｾｰﾀｰ(L)Q,MGL市原(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2204-5090,25,251-334711(14-05),WﾊﾟﾌｨｰﾀｯﾁOSﾊｲﾈｯｸﾁｭﾆｯｸ(L),MGL市原(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2204-5660,25,251-334713(14-06),Wﾁｬﾝｷｰﾆｯﾄﾊｲﾈｯｸｾｰﾀｰ(L),MGL市原(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2204-6130,25,251-334713(14-06),Wﾁｬﾝｷｰﾆｯﾄﾊｲﾈｯｸｾｰﾀｰ(L),MGL市原(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2204-6310,27,272-338092(14-01),WﾙｰﾑｼｭｰｽﾞPokemon HC,MGL市原(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2204-6550,27,272-338092(14-01),WﾙｰﾑｼｭｰｽﾞPokemon HC,MGL市原(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2461-9730,33,331-340683(13-02),CPOｼｬﾂ(L),MGL市原(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2461-9760,33,331-335182(13-01),ｺｰﾃﾞｭﾛｲﾘﾗｯｸｽﾌｨｯﾄBCｼｬﾂ(L),MGL市原(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2462-0500,27,271-325849(04-06),WｽﾀｲﾙﾋｰﾄﾜｲﾄﾞﾈｯｸT(8),MGL市原(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2538-1920,32,321-335347(14-01),ﾆｯﾄﾒﾙﾄﾝﾊﾞﾙｰﾝﾊﾟﾝﾂ,MGL市原(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2538-2240,32,321-335349(14-01),ｳﾗﾌﾘｰｽｽｰﾊﾟｰｽﾄﾚｯﾁｲｰｼﾞｰPT,MGL市原(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2538-2370,35,351-338053(14-01),ｳｫｯｼｬﾌﾞﾙｱｾﾞｸﾙｰｾｰﾀｰ(L)SW+,MGL市原(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2538-2870,25,251-334674(14-01),Wﾓｰﾙﾔｰﾝｸﾙｰﾈｯｸｾｰﾀｰ(L),MGL市原(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2555-1770,22,221-334812(13-09),Wｽｳｪｯﾄｲｰｼﾞｰﾊﾟﾝﾂ,MGL市原(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2555-1990,22,221-334812(13-09),Wｽｳｪｯﾄｲｰｼﾞｰﾊﾟﾝﾂ,MGL市原(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2555-2130,25,251-334681(14-05),Wﾊﾟﾌｨｰﾀｯﾁﾊﾟﾌｽﾘｰﾌﾞｶｰﾃﾞ(L),MGL市原(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2555-2470,32,321-335350(14-01),ｺｰﾃﾞｭﾛｲｼｪﾌﾊﾟﾝﾂ,MGL市原(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-2555-2690,32,321-335349(14-01),ｳﾗﾌﾘｰｽｽｰﾊﾟｰｽﾄﾚｯﾁｲｰｼﾞｰPT,MGL市原(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-3690,36,361-333925(03-02),ｺｳｷﾉｳﾌｨﾙﾀｰｲﾘﾏｽｸ2P(20FA),HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-3700,36,361-333925(03-02),ｺｳｷﾉｳﾌｨﾙﾀｰｲﾘﾏｽｸ2P(20FA),HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-4750,12,121-325513(04-01),KｽﾄﾚｯﾁｳﾗｷﾓｳｶﾗｰｽｷﾆｰPT,HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-4760,26,261-334599(11-01),Wﾌｧｯｼｮﾝﾏｽｸ(ﾚｰｽ),HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-4770,17,173-336784(13-01),Gｼｮｰﾄｿｯｸｽ2P B+E,HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-4780,17,173-336791(13-02),Gｼｮｰﾂ2P D+E,HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-4790,34,341-336150(13-01),ﾗｳﾝﾄﾞﾍﾑﾋﾞｯｸﾞT(L)Q,HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-4800,17,173-339703(21-01),Gﾊｲｿｯｸｽ2P+E,HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-4810,17,173-339708(21-01),Gｵｰﾊﾞｰﾊﾟﾝﾂ,HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-4820,14,142-339688(21-01),GﾘﾌﾞT(L),HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-4830,24,241-334464(13-03),WﾀﾞﾌﾞﾙﾌｪｲｽｽﾘｯﾄPO(L),HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-4840,34,341-336138(13-05),ﾀﾞﾌﾞﾙﾌｪｲｽﾋﾞｯｸﾞPO(L),HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-4850,34,341-336138(13-05),ﾀﾞﾌﾞﾙﾌｪｲｽﾋﾞｯｸﾞPO(L),HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-6460,21,211-336417(14-01),Wｺｰﾃﾞｭﾛｲｼｮｰﾄｼﾞｬｹｯﾄ,HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-6470,21,211-336417(14-01),Wｺｰﾃﾞｭﾛｲｼｮｰﾄｼﾞｬｹｯﾄ,HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-6480,21,211-336417(14-01),Wｺｰﾃﾞｭﾛｲｼｮｰﾄｼﾞｬｹｯﾄ,HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-6490,21,211-336417(14-01),Wｺｰﾃﾞｭﾛｲｼｮｰﾄｼﾞｬｹｯﾄ,HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-7240,12,122-331147(11-01),GﾊｲｳｴｽﾄﾃﾞﾆｽｷﾆｰﾊﾟﾝﾂJR+,HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-7250,89,896-337855(13-01),ECOﾊﾞｯｸﾞ M,HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-7260,24,241-334465(13-01),WﾀﾞﾌﾞﾙﾌｪｲｽｽﾘｯﾄPK(L),HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-7270,24,241-334465(13-01),WﾀﾞﾌﾞﾙﾌｪｲｽｽﾘｯﾄPK(L),HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-7280,24,241-334465(13-01),WﾀﾞﾌﾞﾙﾌｪｲｽｽﾘｯﾄPK(L),HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-7290,34,341-336140(13-01),ｽｳｪｯﾄﾌﾟﾙﾊﾟｰｶ(L),HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-7300,26,261-336506(14-01),Wｿﾌﾄｳｫｰﾑｽﾄｰﾙ,HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-7310,11,112-337490(14-01),Gﾋｰﾄﾊﾟﾃﾞｯﾄｷﾙﾃｨﾝｸﾞｺｰﾄ,HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-7320,21,211-336339(14-01),Wｵｰﾊﾞｰｻｲｽﾞ2WAYﾎﾞｱﾌﾞﾙｿﾞﾝ,HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-7330,14,141-336477(14-01),KｽｳｪｯﾄPO(L)Pokemon HC2,HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-7340,34,341-336154(14-01),ﾍﾋﾞｰｳｪｲﾄﾋﾞｯｸﾞｽｳｪｯﾄPO(L)Q,HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-7350,34,341-336154(14-01),ﾍﾋﾞｰｳｪｲﾄﾋﾞｯｸﾞｽｳｪｯﾄPO(L)Q,HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-7360,34,341-336154(14-01),ﾍﾋﾞｰｳｪｲﾄﾋﾞｯｸﾞｽｳｪｯﾄPO(L)Q,HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-7370,24,241-334465(13-03),WﾀﾞﾌﾞﾙﾌｪｲｽｽﾘｯﾄPK(L),HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-7380,24,241-334465(13-03),WﾀﾞﾌﾞﾙﾌｪｲｽｽﾘｯﾄPK(L),HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-7390,24,241-334465(13-03),WﾀﾞﾌﾞﾙﾌｪｲｽｽﾘｯﾄPK(L),HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-7400,34,341-336140(13-01),ｽｳｪｯﾄﾌﾟﾙﾊﾟｰｶ(L),HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-7410,34,341-336140(13-01),ｽｳｪｯﾄﾌﾟﾙﾊﾟｰｶ(L),HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6847-7420,31,311-335166(14-01),ﾋｰﾄﾊﾟﾃﾞｯﾄﾌﾞﾙｿﾞﾝ,HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-5260,36,361-333925(03-02),ｺｳｷﾉｳﾌｨﾙﾀｰｲﾘﾏｽｸ2P(20FA),HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-5540,26,261-336291(13-01),Wﾎﾞｯｸｽﾐﾆｼｮﾙﾀﾞｰﾊﾞｯｸﾞ,HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-5840,31,311-335166(14-01),ﾋｰﾄﾊﾟﾃﾞｯﾄﾌﾞﾙｿﾞﾝ,HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-5900,36,361-334817(13-01),ｸﾘｰﾝｷｬﾝﾊﾞｽｽﾆｰｶｰ,HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-6260,34,341-330220(11-01),ｽｳｪｯﾄﾌﾟﾙﾊﾟｰｶ(L),HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-6410,12,122-331147(11-01),GﾊｲｳｴｽﾄﾃﾞﾆｽｷﾆｰﾊﾟﾝﾂJR+,HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-7080,34,341-336140(13-01),ｽｳｪｯﾄﾌﾟﾙﾊﾟｰｶ(L),HMK北関東(GU),0
2021/11/18,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-7390,34,341-336139(13-01),ｽｳｪｯﾄｼｬﾂ(L),HMK北関東(GU),0
