日付,エリア,店番,店名,管理番号,部門,代表商品,代表商品名,振出店名,不足フラグ
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2152-2140,32,321-439177(13-01),ｽﾄﾚｯﾁｾﾙﾋﾞｯｼﾞｽﾘﾑﾌｨｯﾄJ,千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2152-2440,32,321-439177(13-06),ｽﾄﾚｯﾁｾﾙﾋﾞｯｼﾞｽﾘﾑﾌｨｯﾄJ,千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2152-4710,37,371-443347(13-01),50ｼｮｸｿｯｸｽ (21SS),千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2153-0410,24,241-439092(13-02),Wｽｳｪｯﾄﾊﾟﾝﾂ,千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2153-4010,14,141-441364(13-15),KUSｽｳｪｯﾄｼｬﾂ(ｸﾞﾗﾌｨｯｸ),千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2153-4100,14,141-442522(13-15),KUSｽｳｪｯﾄｼｬﾂ(ｸﾞﾗﾌｨｯｸ),千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2153-5930,32,321-441745(13-03),ﾚｷﾞｭﾗｰﾌｨｯﾄｽﾄﾚｰﾄｼﾞｰﾝｽﾞ,千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2154-1760,24,241-445629(14-06),WﾘﾌﾞﾊｲﾈｯｸT(L),千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2154-1770,24,241-445629(14-06),WﾘﾌﾞﾊｲﾈｯｸT(L),千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2154-1790,24,241-445629(14-06),WﾘﾌﾞﾊｲﾈｯｸT(L),千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2154-1810,24,241-445629(14-06),WﾘﾌﾞﾊｲﾈｯｸT(L),千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2758-2460,34,341-440521(13-01),UｸﾙｰﾈｯｸT(L),千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2758-3100,21,211-439723(14-03),Wﾀﾞﾌﾞﾙﾌｪｲｽｼｮｰﾄｺｰﾄ,千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2758-3440,29,291-440662(13-01),WﾌﾞﾗｯｼｭﾄﾞJSｼﾞｬﾝﾊﾟｰｽｶｰﾄ(N,千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2758-3450,21,211-439723(14-03),Wﾀﾞﾌﾞﾙﾌｪｲｽｼｮｰﾄｺｰﾄ,千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2758-3500,29,291-443818(13-03),WｺｯﾄﾝｷﾞｬｻﾞｰﾛﾝｸﾞｼｬﾂOP(L),千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2758-7680,32,321-439186(13-10),ｽﾘﾑﾌｨｯﾄﾁﾉ,千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2758-7690,32,321-441745(13-03),ﾚｷﾞｭﾗｰﾌｨｯﾄｽﾄﾚｰﾄｼﾞｰﾝｽﾞ,千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2758-9510,29,291-442362(13-15),WｽﾑｰｽｺｯﾄﾝﾄﾞﾙﾏﾝｽﾘｰﾌﾞOP(7),千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2758-9710,34,341-433046(11-52),ｽｳｪｯﾄﾌﾙｼﾞｯﾌﾟﾊﾟｰｶ(L),千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2758-9880,34,341-442014(13-11),ﾜｯﾌﾙﾍﾝﾘｰﾈｯｸT(L),千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2759-1040,24,241-440093(13-19),WｽﾄﾚｯﾁWﾌｪｲｽｲｰｼﾞｰﾃｰﾊﾟｰﾄﾞP,千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2759-1370,32,321-439186(13-34),ｽﾘﾑﾌｨｯﾄﾁﾉ,千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2759-1740,18,182-439945(14-10),BTｷﾙﾄﾊﾟｼﾞｬﾏ(L)A,千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2759-2280,27,271-432472(12-25),Wｴｱﾘｽﾞﾑﾌﾞﾗｷｬﾐｿｰﾙ,千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2759-2510,24,241-439092(13-01),Wｽｳｪｯﾄﾊﾟﾝﾂ,千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2759-2560,27,271-432640(04-07),WU ﾋｰﾄﾃｯｸｺｯﾄﾝｸﾙｰﾈｯｸT(L),千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2759-3150,14,141-434146(11-07),Kｳﾙﾄﾗｽﾄﾚｯﾁｽｳｪｯﾄｼｬﾂ(L),千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2759-3600,37,371-434432(12-08),ｴｱﾘｽﾞﾑﾒｯｼｭﾛﾝｸﾞﾎﾞｸｻｰﾌﾞﾘｰﾌ,千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2759-3740,37,371-434172(12-41),ｴｱﾘｽﾞﾑﾎﾞｸｻｰﾌﾞﾘｰﾌ,千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1402-2759-4150,14,141-445568(13-11),Kﾎﾟｹﾓﾝｽｳｪｯﾄｼｬﾂ(L)B,千葉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1404-1741-1690,89,896-437784(03-01),ｴｱﾘｽﾞﾑﾏｽｸ,埼玉DC,0
2021/09/06,14.埼玉TC,572,ルミネ大宮店,1404-1741-1700,22,221-439241(13-03),WUSﾊｲﾗｲｽﾞﾚｷﾞﾝｽﾊﾟﾝﾂ,埼玉DC,0
