日付,エリア,店番,店名,管理番号,部門,代表商品,代表商品名,振出店名,不足フラグ
2021/12/23,17.千葉TC,748,千葉旭店,1702-1799-7290,27,271-439508(14-01),Wﾋｰﾄﾃｯｸﾚｷﾞﾝｽ(10),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1799-8680,32,321-448704(21-03),ｳﾙﾄﾗｽﾄﾚｯﾁJ21FW+JP,千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1799-8840,32,321-448704(21-03),ｳﾙﾄﾗｽﾄﾚｯﾁJ21FW+JP,千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1799-9470,32,321-439180(13-01),ｾﾙﾋﾞｯｼﾞﾚｷﾞｭﾗｰFｽﾄﾚｰﾄJ,千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1800-0010,27,271-439045(14-39),WﾋｰﾄﾃｯｸｺｯﾄﾝｸﾙｰT(L)(EXW),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1800-0200,27,271-442402(14-11),Wﾋｰﾄﾃｯｸｿｯｸｽ2P(Cﾄｯﾌﾟﾛｰﾙ),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1800-1370,37,371-441628(14-08),ﾋｰﾄﾃｯｸｳﾙﾄﾗｳｫｰﾑｸﾙｰﾈｯｸT(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1800-2070,37,371-444454(21-31),50ｼｮｸｿｯｸｽ,千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1800-2420,17,173-443285(14-31),Gﾋｰﾄﾃｯｸﾆｯﾄﾚｷﾞﾝｽ,千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1800-2500,37,371-444402(21-07),ｽｰﾋﾟﾏｺｯﾄﾝﾎﾞｸｻｰﾌﾞﾘｰﾌ,千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1800-2670,37,371-441871(14-01),ﾋｰﾄﾃｯｸﾌｨﾝｶﾞｰｿｯｸｽ,千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1800-3010,14,142-439328(14-23),Kﾌｧｰﾘｰﾌﾘｰｽｼﾞｬｹｯﾄ(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1800-3020,14,142-439328(14-23),Kﾌｧｰﾘｰﾌﾘｰｽｼﾞｬｹｯﾄ(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1800-3400,27,271-439508(14-17),Wﾋｰﾄﾃｯｸﾚｷﾞﾝｽ(10),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1800-4030,27,271-442446(14-24),WﾋｰﾄﾃｯｸｺｯﾄﾝﾀｰﾄﾙT(L)(EXW),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1800-4090,27,271-442446(14-24),WﾋｰﾄﾃｯｸｺｯﾄﾝﾀｰﾄﾙT(L)(EXW),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1800-4640,37,371-441628(14-23),ﾋｰﾄﾃｯｸｳﾙﾄﾗｳｫｰﾑｸﾙｰﾈｯｸT(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1800-4850,37,371-441628(14-23),ﾋｰﾄﾃｯｸｳﾙﾄﾗｳｫｰﾑｸﾙｰﾈｯｸT(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1800-5180,17,174-439454(14-07),Kﾋﾟｰﾅｯﾂﾎﾘﾃﾞｰﾌﾘｰｽｾｯﾄ(L)A,千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1800-5920,34,341-440593(14-88),ﾌｧｰﾘｰﾌﾘｰｽﾌﾙｼﾞｯﾌﾟJK(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1800-6500,24,241-442063(14-18),WHTﾌﾘｰｽﾀｰﾄﾙﾈｯｸT(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1800-6580,27,271-442417(14-08),Wﾋｰﾄﾃｯｸｿｯｸｽ2P(ｿﾌﾄﾌﾗｯﾌｨｰ),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1800-6620,27,271-439508(14-17),Wﾋｰﾄﾃｯｸﾚｷﾞﾝｽ(10),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1800-6890,18,182-439083(14-14),BTﾌﾘｰｽﾚｷﾞﾝｽ(10)ﾑｼﾞ,千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1800-8270,34,341-440593(14-36),ﾌｧｰﾘｰﾌﾘｰｽﾌﾙｼﾞｯﾌﾟJK(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1800-8470,34,341-440593(14-36),ﾌｧｰﾘｰﾌﾘｰｽﾌﾙｼﾞｯﾌﾟJK(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1800-8820,34,341-440593(14-36),ﾌｧｰﾘｰﾌﾘｰｽﾌﾙｼﾞｯﾌﾟJK(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1800-8900,34,341-440593(14-36),ﾌｧｰﾘｰﾌﾘｰｽﾌﾙｼﾞｯﾌﾟJK(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-1800-9090,34,341-440593(14-40),ﾌｧｰﾘｰﾌﾘｰｽﾌﾙｼﾞｯﾌﾟJK(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2302-9800,18,182-442324(14-10),BTｿﾌﾄﾀｯﾁｺｯﾄﾝｸﾙｰTLﾎﾞｰﾀﾞｰ,千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2303-0460,27,271-439045(14-39),WﾋｰﾄﾃｯｸｺｯﾄﾝｸﾙｰT(L)(EXW),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2303-0750,37,371-442019(13-27),ﾋﾞｼﾞﾈｽｱｸﾃｨﾌﾞｿｯｸｽ,千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2303-1230,34,341-440593(14-88),ﾌｧｰﾘｰﾌﾘｰｽﾌﾙｼﾞｯﾌﾟJK(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2303-1280,34,341-440593(14-38),ﾌｧｰﾘｰﾌﾘｰｽﾌﾙｼﾞｯﾌﾟJK(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2303-1530,17,171-430419(04-06),KｳｫｰﾑｺｯﾄﾝｽﾄﾚｯﾁUﾈｯｸT(9),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2303-2420,32,321-439182(14-07),HTｳﾙﾄﾗｽﾄﾚｯﾁｽﾘﾑFJ,千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2303-7080,14,142-439328(14-23),Kﾌｧｰﾘｰﾌﾘｰｽｼﾞｬｹｯﾄ(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2531-8420,37,371-449130(14-01),ﾋｰﾄﾃｯｸﾀｲﾂ 21FW,千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2531-9140,17,171-439409(14-24),KﾋｰﾄﾃｯｸUﾈｯｸT(S),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2531-9260,34,341-446218(21-18),ﾓﾉｸﾛｰﾑﾐｯｷｰｽｳｪｯﾄｼｬﾂ(L)B,千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2531-9620,34,341-440540(13-04),USﾄﾞﾗｲｽｳｪｯﾄﾌﾟﾙﾊﾟｰｶ(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2531-9680,34,341-440540(13-04),USﾄﾞﾗｲｽｳｪｯﾄﾌﾟﾙﾊﾟｰｶ(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2532-0050,24,241-442063(14-18),WHTﾌﾘｰｽﾀｰﾄﾙﾈｯｸT(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2532-0370,37,371-441628(14-23),ﾋｰﾄﾃｯｸｳﾙﾄﾗｳｫｰﾑｸﾙｰﾈｯｸT(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2532-1590,24,241-439138(14-32),Wﾌｧｰﾘｰﾌﾘｰｽﾌﾙｼﾞｯﾌﾟｼﾞｬｹｯﾄ,千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2532-1760,32,321-448704(21-02),ｳﾙﾄﾗｽﾄﾚｯﾁJ21FW+JP,千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2532-1930,24,241-439138(14-32),Wﾌｧｰﾘｰﾌﾘｰｽﾌﾙｼﾞｯﾌﾟｼﾞｬｹｯﾄ,千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2532-2120,24,241-439140(14-19),WｿﾌﾄﾎﾞｱﾌﾘｰｽVﾈｯｸｶｰﾃﾞ(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2532-2210,34,341-440592(14-48),ﾌﾘｰｽﾌﾙｼﾞｯﾌﾟｼﾞｬｹｯﾄ(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2532-2560,24,241-439138(14-31),Wﾌｧｰﾘｰﾌﾘｰｽﾌﾙｼﾞｯﾌﾟｼﾞｬｹｯﾄ,千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2532-2840,37,371-441611(14-34),ﾋｰﾄﾃｯｸVﾈｯｸT(S),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2532-3050,17,174-443528(14-10),Kｿﾌﾄﾌﾗｯﾌｨｰﾊﾟﾝﾂ,千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2532-3480,14,141-443326(14-07),K WPJﾌﾘｰｽﾌﾟﾙｵｰﾊﾞ-(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2532-3830,14,141-443326(14-07),K WPJﾌﾘｰｽﾌﾟﾙｵｰﾊﾞ-(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2532-5200,34,341-440593(14-88),ﾌｧｰﾘｰﾌﾘｰｽﾌﾙｼﾞｯﾌﾟJK(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2532-5320,34,341-440593(14-88),ﾌｧｰﾘｰﾌﾘｰｽﾌﾙｼﾞｯﾌﾟJK(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2532-6120,18,182-439079(14-14),BTﾋｰﾄﾃｯｸUﾈｯｸT(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2532-7930,14,141-443326(14-07),K WPJﾌﾘｰｽﾌﾟﾙｵｰﾊﾞ-(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2741-6650,37,371-429014(04-38),ﾋｰﾄﾃｯｸｸﾙｰﾈｯｸT(9),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2741-6870,21,211-439707(14-31),Wｳﾙﾄﾗﾗｲﾄﾀﾞｳﾝﾘﾗｯｸｽｼﾞｬｹｯﾄ,千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2741-6890,29,291-445115(21-03),Wﾜｯﾌﾙｸﾙｰﾈｯｸﾜﾝﾋﾟｰｽ(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2741-7190,21,211-439702(14-01),Wｳﾙﾄﾗﾗｲﾄﾀﾞｳﾝｼﾞｬｹｯﾄ,千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2741-7230,21,212-439708(14-41),Wｳﾙﾄﾗﾗｲﾄﾀﾞｳﾝﾘﾗｯｸｽｺｰﾄ,千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2741-7540,27,271-439508(14-11),Wﾋｰﾄﾃｯｸﾚｷﾞﾝｽ(10),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2741-7770,21,212-443927(14-01),W (+J) ﾀﾞｳﾝﾛﾝｸﾞｺｰﾄ,千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2741-8320,17,173-443286(14-34),Gﾋｰﾄﾃｯｸﾘﾌﾞﾚｷﾞﾝｽ,千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2741-8350,17,171-439412(14-33),KﾋｰﾄﾃｯｸUﾈｯｸT(9),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2741-9990,34,341-440593(14-50),ﾌｧｰﾘｰﾌﾘｰｽﾌﾙｼﾞｯﾌﾟJK(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2742-0090,27,271-439045(14-27),WﾋｰﾄﾃｯｸｺｯﾄﾝｸﾙｰT(L)(EXW),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2742-0250,34,341-440593(14-92),ﾌｧｰﾘｰﾌﾘｰｽﾌﾙｼﾞｯﾌﾟJK(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2941-7790,37,371-441628(14-23),ﾋｰﾄﾃｯｸｳﾙﾄﾗｳｫｰﾑｸﾙｰﾈｯｸT(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2941-8040,34,341-440530(13-03),ｽｳｪｯﾄﾌﾟﾙﾊﾟｰｶ(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2941-8410,34,341-433052(11-05),USﾄﾞﾗｲｽｳｪｯﾄﾊﾟﾝﾂ,千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1702-2941-9220,27,271-438942(14-16),WﾋｰﾄﾃｯｸﾀｰﾄﾙﾈｯｸT(L),千葉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1897-6030,22,221-439241(13-04),WUSﾊｲﾗｲｽﾞﾚｷﾞﾝｽﾊﾟﾝﾂ,埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1897-6040,36,361-438932(14-03),ﾋｰﾄﾃｯｸﾓｳﾌ(ｼﾝｸﾞﾙ),埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1897-6050,36,361-438932(14-03),ﾋｰﾄﾃｯｸﾓｳﾌ(ｼﾝｸﾞﾙ),埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1897-6060,31,311-443879(14-24),ULDｳｪｰﾌﾞｷﾙﾄｼﾞｬｹｯﾄ,埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1897-6070,26,261-443968(14-14),ﾌﾘｰｽﾘﾊﾞｰｼﾌﾞﾙﾌﾞﾗﾝｹｯﾄ,埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1897-6080,22,221-445292(21-34),WUSﾊｲﾗｲｽﾞﾚｷﾞﾝｽﾊﾟﾝﾂ,埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1897-6090,25,251-448033(21-13),WｳｫｯｼｬﾌﾞﾙﾓｯｸﾎﾞｰﾀﾞｰｾｰﾀｰL,埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1897-6100,36,361-439132(14-02),ﾋｰﾄﾃｯｸ2WAYﾌﾞﾗﾝｹｯﾄ+,埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1897-6110,36,361-443594(14-18),ﾋｰﾄﾃｯｸﾌｧｰﾘｰﾌﾘｰｽﾈｯｸｳｫｰﾏｰ,埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1897-6120,31,311-439999(14-26),ﾊｲﾌﾞﾘｯﾄﾞﾀﾞｳﾝﾊﾟｰｶ,埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1897-6130,36,361-443594(14-18),ﾋｰﾄﾃｯｸﾌｧｰﾘｰﾌﾘｰｽﾈｯｸｳｫｰﾏｰ,埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1897-6140,36,361-438866(14-09),ﾋｰﾄﾃｯｸﾘﾌﾞﾋﾞｰﾆｰ,埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1897-6150,31,311-439807(14-08),ｳﾙﾄﾗﾗｲﾄﾀﾞｳﾝﾍﾞｽﾄ,埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1898-0300,25,251-439161(14-08),Wﾛｰｹﾞｰｼﾞｾｰﾀｰ(L),埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1898-0540,25,251-440599(14-08),W3Dｵｰﾊﾞｰｻｲｽﾞｾｰﾀｰ(L),埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1898-0620,25,251-448033(21-13),WｳｫｯｼｬﾌﾞﾙﾓｯｸﾎﾞｰﾀﾞｰｾｰﾀｰL,埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1898-2080,22,221-439242(13-30),WUSﾊｲﾗｲｽﾞﾃﾞﾆﾑﾚｷﾞﾝｽP,埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1898-2220,22,221-439242(13-29),WUSﾊｲﾗｲｽﾞﾃﾞﾆﾑﾚｷﾞﾝｽP,埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1898-2370,22,221-439483(14-23),WHTｳｫｰﾑｲｰｼﾞｰﾊﾟﾝﾂ,埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1898-2790,22,221-445572(13-01),Wﾌﾚｱﾊｲﾗｲｽﾞｼﾞｰﾝｽﾞ+,埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1898-3410,36,361-435356(11-04),ｲﾀﾘｱﾝﾚｻﾞｰｳﾞｨﾝﾃｰｼﾞﾍﾞﾙﾄ,埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1898-4380,23,231-439730(13-08),Wﾚｰﾖﾝﾌﾞﾗｳｽ(L),埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1898-4620,33,331-441778(14-07),ﾌﾗﾝﾈﾙﾁｪｯｸｼｬﾂ(L)I RG,埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1898-5850,31,311-442563(14-12),WPJHBDｵｰﾊﾞｻｲｽﾞﾊﾟｰｶ,埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1898-6640,31,311-439589(14-03),ULDｼﾞｬｹｯﾄ (3D ｶｯﾄ),埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1898-6880,31,311-439807(14-02),ｳﾙﾄﾗﾗｲﾄﾀﾞｳﾝﾍﾞｽﾄ,埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1898-7100,31,311-439807(14-02),ｳﾙﾄﾗﾗｲﾄﾀﾞｳﾝﾍﾞｽﾄ,埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1898-7230,31,311-439807(14-02),ｳﾙﾄﾗﾗｲﾄﾀﾞｳﾝﾍﾞｽﾄ,埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1898-7340,31,311-439999(14-26),ﾊｲﾌﾞﾘｯﾄﾞﾀﾞｳﾝﾊﾟｰｶ,埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1898-7380,31,311-439999(14-26),ﾊｲﾌﾞﾘｯﾄﾞﾀﾞｳﾝﾊﾟｰｶ,埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-1898-7800,31,311-442563(14-12),WPJHBDｵｰﾊﾞｻｲｽﾞﾊﾟｰｶ,埼玉DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-2163-2970,27,272-443898(14-12),Wｿﾌﾄﾆｯﾄﾊﾟﾝﾂ,神奈川DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-2163-2980,35,351-438790(14-23),ﾌﾟﾚﾐｱﾑﾗﾑVﾈｯｸｶｰﾃﾞｨｶﾞﾝ(L),神奈川DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-2163-3400,27,272-442351(13-10),Wｳﾙﾄﾗｽﾄﾚｯﾁｽﾑｰｽｾｯﾄ(L),神奈川DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-2163-3410,27,272-444815(14-08),Wﾋﾟｰﾅｯﾂﾎﾘﾃﾞｰﾌﾘｰｽｾｯﾄ(L)B,神奈川DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-2163-3420,27,272-444815(14-08),Wﾋﾟｰﾅｯﾂﾎﾘﾃﾞｰﾌﾘｰｽｾｯﾄ(L)B,神奈川DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-2163-3430,27,272-440036(14-01),Wﾌｧｰﾘｰﾌﾘｰｽｾｯﾄ(L)ﾑｼﾞ,神奈川DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-2163-3440,27,272-440037(14-17),Wﾗｲﾄﾎﾞｱﾌﾘｰｽｾｯﾄ(L)ﾑｼﾞ,神奈川DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-2163-3450,27,272-440037(14-17),Wﾗｲﾄﾎﾞｱﾌﾘｰｽｾｯﾄ(L)ﾑｼﾞ,神奈川DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-2163-3460,27,272-439114(14-07),Wﾌｧｰﾘｰﾌﾘｰｽｾｯﾄ(L)ﾌｪｱｱｲﾙ,神奈川DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-2163-3470,27,272-439114(14-07),Wﾌｧｰﾘｰﾌﾘｰｽｾｯﾄ(L)ﾌｪｱｱｲﾙ,神奈川DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-2163-3480,27,272-440036(14-24),Wﾌｧｰﾘｰﾌﾘｰｽｾｯﾄ(L)ﾑｼﾞ,神奈川DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-2163-5670,35,351-438790(14-23),ﾌﾟﾚﾐｱﾑﾗﾑVﾈｯｸｶｰﾃﾞｨｶﾞﾝ(L),神奈川DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-2163-5900,37,372-451261(21-01),SWｼﾞｮｶﾞｰﾊﾟﾝﾂ (21FW) JP,神奈川DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-9509-4580,18,182-438908(14-05),BTﾌｧｰﾘｰﾌﾘｰｽﾘﾊﾞｰｼﾌﾞﾙﾍﾞｽﾄ,神戸DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-9509-4750,12,121-439818(14-01),KHTUSﾃﾞﾆﾑｽﾘﾑFP(ﾌｧｽﾅｰﾅｼ),神戸DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-9509-4780,14,142-443327(14-16),K WPJﾌﾘｰｽﾓｯｸﾈｯｸﾌﾟﾙｵｰﾊﾞ-,神戸DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-9509-5500,24,241-439138(14-15),Wﾌｧｰﾘｰﾌﾘｰｽﾌﾙｼﾞｯﾌﾟｼﾞｬｹｯﾄ,神戸DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-9509-5860,27,272-439114(14-07),Wﾌｧｰﾘｰﾌﾘｰｽｾｯﾄ(L)ﾌｪｱｱｲﾙ,神戸DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-9509-5920,25,251-439161(14-08),Wﾛｰｹﾞｰｼﾞｾｰﾀｰ(L),神戸DC,0
2021/12/23,17.千葉TC,748,千葉旭店,1704-9509-6740,17,174-439455(14-07),Kﾋﾟｰﾅｯﾂﾎﾘﾃﾞｰﾌﾘｰｽｾｯﾄ(L)B,神戸DC,0
